"","K","lwr_CI","upr_CI",".fitted","genotype","treatment","rate.type"
"2027",294.353477332369,0.812200149044519,0.96453035525438,0.891236344411281,"MA1","deep","GP"
"2028",294.423648503614,0.815195319738297,0.966314241041814,0.892835691006979,"MA1","deep","GP"
"2029",294.493819674859,0.818184545006118,0.968094781522561,0.894432457573885,"MA1","deep","GP"
"2030",294.563990846104,0.821167689223224,0.969871896175028,0.896026581229818,"MA1","deep","GP"
"2031",294.634162017349,0.824144612673915,0.971645501817192,0.89761799688804,"MA1","deep","GP"
"2032",294.704333188594,0.827115171433951,0.973415512520533,0.899206637182356,"MA1","deep","GP"
"2033",294.774504359839,0.830079217249779,0.975181839521245,0.900792432389736,"MA1","deep","GP"
"2034",294.844675531084,0.833036597414547,0.976944391128652,0.902375310350396,"MA1","deep","GP"
"2035",294.914846702329,0.835987154640827,0.978703072630739,0.903955196385253,"MA1","deep","GP"
"2036",294.985017873574,0.838930726929974,0.980457786196727,0.905532013210674,"MA1","deep","GP"
"2037",295.055189044819,0.841867147438049,0.982208430776582,0.907105680850432,"MA1","deep","GP"
"2038",295.125360216064,0.844796244338217,0.983954901997389,0.90867611654479,"MA1","deep","GP"
"2039",295.195531387309,0.847717840679554,0.985697092056472,0.910243234656605,"MA1","deep","GP"
"2040",295.265702558554,0.850631754242214,0.987434889611213,0.911806946574394,"MA1","deep","GP"
"2041",295.335873729799,0.853537797388826,0.989168179665409,0.913367160612241,"MA1","deep","GP"
"2042",295.406044901044,0.856435776912089,0.990896843452128,0.914923781906456,"MA1","deep","GP"
"2043",295.476216072289,0.859325493878455,0.992620758312905,0.916476712308887,"MA1","deep","GP"
"2044",295.546387243534,0.862206743467867,0.994339797573243,0.918025850276797,"MA1","deep","GP"
"2045",295.616558414779,0.865079314809418,0.996053830414234,0.919571090759183,"MA1","deep","GP"
"2046",295.686729586024,0.867942990812904,0.997762721740256,0.921112325079442,"MA1","deep","GP"
"2047",295.756900757269,0.870797547996149,0.999466332042592,0.922649440814267,"MA1","deep","GP"
"2048",295.827071928514,0.873642756308071,1.00116451725888,0.924182321668682,"MA1","deep","GP"
"2049",295.897243099759,0.876130888095652,1.00285712862829,0.92571084734707,"MA1","deep","GP"
"2050",295.967414271004,0.878442485484502,1.0045440125422,0.927234893420095,"MA1","deep","GP"
"2051",296.037585442249,0.880746306760641,1.00622501039051,0.928754331187417,"MA1","deep","GP"
"2052",296.107756613494,0.883042147018985,1.0078999584031,0.930269027536022,"MA1","deep","GP"
"2053",296.177927784739,0.885329795104523,1.00956868748662,0.931778844794113,"MA1","deep","GP"
"2054",296.248098955984,0.887609033431376,1.01123102305638,0.933283640580362,"MA1","deep","GP"
"2055",296.318270127229,0.889334722231674,1.0128867848631,0.93478326764846,"MA1","deep","GP"
"2056",296.388441298474,0.89012708805887,1.01453578681456,0.936277573726771,"MA1","deep","GP"
"2057",296.458612469719,0.890915757311353,1.01617783679189,0.937766401352997,"MA1","deep","GP"
"2058",296.528783640964,0.891700616249832,1.01781273646043,0.939249587703685,"MA1","deep","GP"
"2059",296.598954812209,0.892481547155146,1.019440281075,0.940726964418457,"MA1","deep","GP"
"2060",296.669125983454,0.893258428189735,1.02106025927935,0.9421983574188,"MA1","deep","GP"
"2061",296.739297154699,0.894031133254368,1.02267245289986,0.943663586721278,"MA1","deep","GP"
"2062",296.809468325944,0.89479953183996,1.02427663673306,0.945122466245003,"MA1","deep","GP"
"2063",296.879639497189,0.895563488874327,1.02587257832709,0.946574803613237,"MA1","deep","GP"
"2064",296.949810668434,0.896322864563706,1.02746003775672,0.948020399948945,"MA1","deep","GP"
"2065",297.019981839679,0.89707751422887,1.02903876739198,0.949459049664137,"MA1","deep","GP"
"2066",297.090153010924,0.897827288135668,1.03060851166005,0.95089054024287,"MA1","deep","GP"
"2067",297.160324182169,0.898572031319806,1.03216900680044,0.952314652017719,"MA1","deep","GP"
"2068",297.230495353414,0.899311583405683,1.03371998061312,0.95373115793955,"MA1","deep","GP"
"2069",297.300666524659,0.900045778419091,1.03526115219965,0.955139823340455,"MA1","deep","GP"
"2070",297.370837695904,0.900774444593587,1.03679223169688,0.956540405689641,"MA1","deep","GP"
"2071",297.441008867149,0.901497404170332,1.03831292000339,0.957932654342146,"MA1","deep","GP"
"2072",297.511180038394,0.902214473191192,1.03982290849817,0.95931631028017,"MA1","deep","GP"
"2073",297.581351209639,0.902925461284881,1.04132187875169,0.96069110584686,"MA1","deep","GP"
"2074",297.651522380884,0.903630171445944,1.04280950222891,0.962056764472396,"MA1","deep","GP"
"2075",297.721693552128,0.904328399806342,1.04428543998433,0.963413000392165,"MA1","deep","GP"
"2076",297.791864723374,0.905019935399414,1.04574934234875,0.964759518356873,"MA1","deep","GP"
"2077",297.862035894618,0.905704559915977,1.04720084860764,0.966096013334397,"MA1","deep","GP"
"2078",297.932207065863,0.906150969432228,1.04863958667097,0.967422170203235,"MA1","deep","GP"
"2079",298.002378237108,0.906401857787402,1.05006517273431,0.968737663437327,"MA1","deep","GP"
"2080",298.072549408353,0.906648112954442,1.05147721093114,0.970042156782116,"MA1","deep","GP"
"2081",298.142720579598,0.90688955432399,1.05287529297607,0.971335302921642,"MA1","deep","GP"
"2082",298.212891750843,0.907125994065717,1.05425899779901,0.972616743136525,"MA1","deep","GP"
"2083",298.283062922088,0.907357236845755,1.05562789116996,0.97388610695263,"MA1","deep","GP"
"2084",298.353234093333,0.907583079533457,1.05698152531443,0.975143011780279,"MA1","deep","GP"
"2085",298.423405264578,0.907803310897139,1.05831943851935,0.976387062543818,"MA1","deep","GP"
"2086",298.493576435823,0.908017711288399,1.05964115472918,0.977617851301402,"MA1","deep","GP"
"2087",298.563747607068,0.908226052314639,1.06094618313241,0.978834956854806,"MA1","deep","GP"
"2088",298.633918778313,0.908428096499365,1.062234017738,0.980037944349151,"MA1","deep","GP"
"2089",298.704089949558,0.908623596929866,1.06350413694193,0.98122636486236,"MA1","deep","GP"
"2090",298.774261120803,0.908812296891834,1.06475600308365,0.982399754984228,"MA1","deep","GP"
"2091",298.844432292048,0.90899392949049,1.06598906199233,0.983557636384967,"MA1","deep","GP"
"2092",298.914603463293,0.909168217257769,1.06720274252297,0.984699515373089,"MA1","deep","GP"
"2093",298.984774634538,0.909334871745106,1.06839645608216,0.985824882442542,"MA1","deep","GP"
"2094",299.054945805783,0.909493593101335,1.06956959614359,0.986933211808959,"MA1","deep","GP"
"2095",299.125116977028,0.909644069635248,1.07072153775321,0.98802396093495,"MA1","deep","GP"
"2096",299.195288148273,0.909785977362296,1.07185163702402,0.989096570044355,"MA1","deep","GP"
"2097",299.265459319518,0.909918979534936,1.07295923062065,0.990150461625382,"MA1","deep","GP"
"2098",299.335630490763,0.910042726156119,1.07404363523355,0.991185039922588,"MA1","deep","GP"
"2099",299.405801662008,0.910156853475391,1.07510414704302,0.99219969041767,"MA1","deep","GP"
"2100",299.475972833253,0.910260983467063,1.07614004117311,0.993193779299036,"MA1","deep","GP"
"2101",299.546144004498,0.910354723289927,1.07715057113545,0.994166652920188,"MA1","deep","GP"
"2102",299.616315175743,0.910437664727958,1.07813496826327,0.995117637246911,"MA1","deep","GP"
"2103",299.686486346988,0.910509383611446,1.07909244113555,0.996046037293344,"MA1","deep","GP"
"2104",299.756657518233,0.910569439217984,1.08002217499181,0.996951136546983,"MA1","deep","GP"
"2105",299.826828689478,0.910617373652765,1.0809233311375,0.997832196382751,"MA1","deep","GP"
"2106",299.896999860723,0.910652711207578,1.08179504634035,0.998688455466223,"MA1","deep","GP"
"2107",299.967171031968,0.910674957697949,1.08263643221809,0.999519129146211,"MA1","deep","GP"
"2108",300.037342203213,0.910683599777834,1.0834465746177,1.00032340883687,"MA1","deep","GP"
"2109",300.107513374458,0.910678104231265,1.08422453298675,1.00110046138957,"MA1","deep","GP"
"2110",300.177684545703,0.910657917240391,1.08496933973711,1.00184942845484,"MA1","deep","GP"
"2111",300.247855716948,0.910622463629295,1.08567999960172,1.0025694258346,"MA1","deep","GP"
"2112",300.318026888193,0.910571146083026,1.08635548898474,1.00325954282516,"MA1","deep","GP"
"2113",300.388198059438,0.910503344341272,1.08699475530586,1.00391884155129,"MA1","deep","GP"
"2114",300.458369230683,0.910418414366077,1.08759671633929,1.00454635629185,"MA1","deep","GP"
"2115",300.528540401928,0.910315687483074,1.08844437871847,1.00514109279749,"MA1","deep","GP"
"2116",300.598711573173,0.910194469495656,1.08933554489384,1.00570202760098,"MA1","deep","GP"
"2117",300.668882744418,0.910054039771573,1.09018381150188,1.00622810732073,"MA1","deep","GP"
"2118",300.739053915663,0.909893650301421,1.09098789134719,1.00671824795828,"MA1","deep","GP"
"2119",300.809225086908,0.909712524728539,1.09174646195741,1.00717133419046,"MA1","deep","GP"
"2120",300.879396258153,0.90950985734984,1.09245816488188,1.00758621865695,"MA1","deep","GP"
"2121",300.949567429398,0.909284812087129,1.09312160499358,1.00796172124425,"MA1","deep","GP"
"2122",301.019738600643,0.90903652142851,1.0937353497959,1.00829662836701,"MA1","deep","GP"
"2123",301.089909771888,0.908764085339504,1.09429792873568,1.00858969224765,"MA1","deep","GP"
"2124",301.160080943133,0.908466570143548,1.0948078325242,1.00883963019552,"MA1","deep","GP"
"2125",301.230252114377,0.908143007371603,1.09526351246789,1.00904512388671,"MA1","deep","GP"
"2126",301.300423285623,0.907792392580636,1.0956633798105,1.00920481864593,"MA1","deep","GP"
"2127",301.370594456867,0.907413684140821,1.09600580508876,1.0093173227317,"MA1","deep","GP"
"2128",301.440765628112,0.907005801991342,1.09628911750359,1.00938120662652,"MA1","deep","GP"
"2129",301.510936799357,0.906567626364791,1.09651160430894,1.00939500233343,"MA1","deep","GP"
"2130",301.581107970602,0.906097996480211,1.09667151022074,1.00935720268085,"MA1","deep","GP"
"2131",301.651279141847,0.905595709204916,1.09676703684817,1.00926626063732,"MA1","deep","GP"
"2132",301.721450313092,0.905059517685355,1.09679634214996,1.00912058863819,"MA1","deep","GP"
"2133",301.791621484337,0.904488129947348,1.09675753991824,1.0089185579263,"MA1","deep","GP"
"2134",301.861792655582,0.903880207466181,1.09664869929287,1.00865849790867,"MA1","deep","GP"
"2135",301.931963826827,0.903234363707145,1.09646784430899,1.00833869553162,"MA1","deep","GP"
"2136",302.002134998072,0.902549162637241,1.09621295348102,1.00795739467664,"MA1","deep","GP"
"2137",302.072306169317,0.901823117208967,1.09588195942606,1.00751279557951,"MA1","deep","GP"
"2138",302.142477340562,0.901054687817193,1.09547274853022,1.00700305427543,"MA1","deep","GP"
"2139",302.212648511807,0.900242280730377,1.09498316066099,1.00642628207274,"MA1","deep","GP"
"2140",302.282819683052,0.8993842464975,1.09441098892946,1.00578054505833,"MA1","deep","GP"
"2141",302.352990854297,0.898478878332352,1.09375397950583,1.00506386363764,"MA1","deep","GP"
"2142",302.423162025542,0.897524410476988,1.09300983149204,1.00427421211249,"MA1","deep","GP"
"2143",302.493333196787,0.896519016546393,1.09217619685541,1.00340951829993,"MA1","deep","GP"
"2144",302.563504368032,0.895460807856689,1.09125068042713,1.0024676631956,"MA1","deep","GP"
"2145",302.633675539277,0.894347831739424,1.09023083996974,1.00144648068512,"MA1","deep","GP"
"2146",302.703846710522,0.892850642505827,1.08911418631771,1.00034375730714,"MA1","deep","GP"
"2147",302.774017881767,0.891254807340262,1.0878981835953,0.999157232071823,"MA1","deep","GP"
"2148",302.844189053012,0.889591732216133,1.08658024951596,0.997884596338612,"MA1","deep","GP"
"2149",302.914360224257,0.88785935231518,1.08515775576758,0.996523493757345,"MA1","deep","GP"
"2150",302.984531395502,0.886055542742109,1.08362802848799,0.995071520276679,"MA1","deep","GP"
"2151",303.054702566747,0.884178117177974,1.08198834883489,0.993526224224059,"MA1","deep","GP"
"2152",303.124873737992,0.882224826540961,1.08023595365485,0.991885106461444,"MA1","deep","GP"
"2153",303.195044909237,0.880193357658582,1.07836803625548,0.990145620621082,"MA1","deep","GP"
"2154",303.265216080482,0.878081331955733,1.07638174728513,0.988305173425723,"MA1","deep","GP"
"2155",303.335387251727,0.875886304163358,1.07427419572447,0.986361125097596,"MA1","deep","GP"
"2156",303.405558422972,0.873605761052939,1.07204244999399,0.984310789860638,"MA1","deep","GP"
"2157",303.475729594217,0.871237120202358,1.06968353918146,0.982151436540329,"MA1","deep","GP"
"2158",303.545900765462,0.868777728799174,1.06719445439338,0.979880289265571,"MA1","deep","GP"
"2159",303.616071936707,0.866224862487732,1.06457215023401,0.977494528276958,"MA1","deep","GP"
"2160",303.686243107952,0.863575724267033,1.06181354641559,0.974991290845747,"MA1","deep","GP"
"2161",303.756414279197,0.860827443446721,1.05891552950317,0.972367672307771,"MA1","deep","GP"
"2162",303.826585450442,0.857977074669044,1.05587495479684,0.969620727216391,"MA1","deep","GP"
"2163",303.896756621687,0.855021597005089,1.0526886483544,0.96674747061846,"MA1","deep","GP"
"2164",303.966927792932,0.851957913134173,1.04935340915672,0.963744879457161,"MA1","deep","GP"
"2165",304.037098964177,0.848782848615674,1.04586601141794,0.960609894105319,"MA1","deep","GP"
"2166",304.107270135422,0.845493151263083,1.04222320704203,0.957339420032535,"MA1","deep","GP"
"2167",304.177441306667,0.842085490630675,1.03842172822713,0.953930329609388,"MA1","deep","GP"
"2168",304.247612477912,0.838556457623508,1.03445829021823,0.950379464051458,"MA1","deep","GP"
"2169",304.317783649157,0.834902564242048,1.0303295942084,0.94668363550573,"MA1","deep","GP"
"2170",304.387954820402,0.831120243473126,1.02603233038837,0.942839629281525,"MA1","deep","GP"
"2171",304.458125991647,0.827205849339371,1.0215631811434,0.938844206227699,"MA1","deep","GP"
"2172",304.528297162892,0.823155657119651,1.0169188243959,0.934694105257443,"MA1","deep","GP"
"2173",304.598468334137,0.818965863753467,1.01221057660079,0.930386046021532,"MA1","deep","GP"
"2174",304.668639505382,0.81463258844242,1.00787918361935,0.925916731730273,"MA1","deep","GP"
"2175",304.738810676626,0.810151873462359,1.00337373247952,0.921282852124049,"MA1","deep","GP"
"2176",304.808981847872,0.805519685199791,0.998690079511128,0.916481086591545,"MA1","deep","GP"
"2177",304.879153019116,0.800731915426455,0.993824034945792,0.911508107434316,"MA1","deep","GP"
"2178",304.949324190361,0.795784382825831,0.988771365346458,0.906360583275511,"MA1","deep","GP"
"2179",305.019495361606,0.790672834785551,0.983527796223094,0.901035182610134,"MA1","deep","GP"
"2180",305.089666532851,0.785392949469303,0.978089014840136,0.895528577493224,"MA1","deep","GP"
"2181",305.159837704096,0.778799995112698,0.972450673221431,0.88983744736188,"MA1","deep","GP"
"2182",305.230008875341,0.771972214587252,0.96660839135822,0.883958482986017,"MA1","deep","GP"
"2183",305.300180046586,0.764987667384898,0.960557760625983,0.877888390542266,"MA1","deep","GP"
"2184",305.370351217831,0.757844419750801,0.954294347415659,0.871623895804336,"MA1","deep","GP"
"2185",305.440522389076,0.750540551249086,0.947813696984956,0.865161748442616,"MA1","deep","GP"
"2186",305.510693560321,0.743074156640199,0.9411113375352,0.858498726424758,"MA1","deep","GP"
"2187",305.580864731566,0.735443347833662,0.934182784519201,0.851631640508378,"MA1","deep","GP"
"2188",305.651035902811,0.727646255916863,0.927023545185421,0.844557338816123,"MA1","deep","GP"
"2189",305.721207074056,0.719681033259986,0.919629123363346,0.837272711482426,"MA1","deep","GP"
"2190",305.791378245301,0.711545855697167,0.911995024495003,0.829774695360869,"MA1","deep","GP"
"2191",305.861549416546,0.703238924783061,0.904116760916794,0.82206027877989,"MA1","deep","GP"
"2192",305.931720587791,0.694758470123907,0.89598985739566,0.814126506334242,"MA1","deep","GP"
"2193",306.001891759036,0.686102751781281,0.887609856922701,0.805970483698609,"MA1","deep","GP"
"2194",306.072062930281,0.67727006274651,0.87897232676692,0.797589382449508,"MA1","deep","GP"
"2195",306.142234101526,0.668258731482739,0.870072864790609,0.788980444880705,"MA1","deep","GP"
"2196",306.212405272771,0.659067124531268,0.860907106027038,0.78014098879712,"MA1","deep","GP"
"2197",306.282576444016,0.649693649177784,0.851470729519644,0.771068412271545,"MA1","deep","GP"
"2198",306.352747615261,0.640136756173672,0.841759465420701,0.761760198348319,"MA1","deep","GP"
"2199",306.422918786506,0.630394942506586,0.831769102345589,0.75221391967769,"MA1","deep","GP"
"2200",306.493089957751,0.620466754213826,0.821495494976995,0.742427243064466,"MA1","deep","GP"
"2201",306.563261128996,0.610350789231072,0.810934571911066,0.732397933914275,"MA1","deep","GP"
"2202",306.633432300241,0.600045700268532,0.80120952320902,0.722123860561068,"MA1","deep","GP"
"2203",306.703603471486,0.589550197705393,0.791390364015068,0.71160299845918,"MA1","deep","GP"
"2204",306.773774642731,0.578863052493008,0.781204924829844,0.700833434223801,"MA1","deep","GP"
"2205",306.843945813976,0.5679830990561,0.770643850201081,0.689813369503614,"MA1","deep","GP"
"2206",306.914116985221,0.556909238180991,0.759697821320191,0.678541124670188,"MA1","deep","GP"
"2207",306.984288156466,0.545640439878775,0.748357579989637,0.66701514230882,"MA1","deep","GP"
"2208",307.054459327711,0.534175746210926,0.73661395373939,0.655233990496317,"MA1","deep","GP"
"2209",307.124630498956,0.522514274064153,0.724457882007378,0.643196365851794,"MA1","deep","GP"
"2210",307.194801670201,0.510655217860936,0.711880443282047,0.630901096347434,"MA1","deep","GP"
"2211",307.264972841446,0.498597852191834,0.698872883088241,0.618347143867172,"MA1","deep","GP"
"2212",307.335144012691,0.486341534354945,0.68542664268016,0.605533606501698,"MA1","deep","GP"
"2213",307.405315183936,0.473885706788457,0.671533388289306,0.592459720570106,"MA1","deep","GP"
"2214",307.475486355181,0.461229899381381,0.657185040758555,0.579124862358754,"MA1","deep","GP"
"2215",307.545657526426,0.448373731648246,0.642373805379142,0.565528549569798,"MA1","deep","GP"
"2216",307.615828697671,0.435316914753319,0.627092201733249,0.551670442472644,"MA1","deep","GP"
"2217",307.685999868916,0.422059253370518,0.611333093333228,0.537550344753189,"MA1","deep","GP"
"2218",307.756171040161,0.40860064736554,0.595089716838323,0.523168204056911,"MA1","deep","GP"
"2219",307.826342211406,0.394941093287486,0.578355710622315,0.508524112223391,"MA1","deep","GP"
"2220",307.896513382651,0.381080685657714,0.561125142460124,0.493618305210948,"MA1","deep","GP"
"2221",307.966684553896,0.366924115916602,0.543392536099783,0.478451162711934,"MA1","deep","GP"
"2222",308.036855725141,0.350521035953329,0.525152896486759,0.46302320746026,"MA1","deep","GP"
"2223",308.107026896386,0.333780696833888,0.5064017334121,0.447335104234409,"MA1","deep","GP"
"2224",308.177198067631,0.316702310853823,0.487135083363019,0.43138765856017,"MA1","deep","GP"
"2225",308.247369238875,0.299285347606744,0.467349529366086,0.415181815119198,"MA1","deep","GP"
"2226",308.317540410121,0.281529536412393,0.447042218626944,0.398718655870367,"MA1","deep","GP"
"2227",308.387711581365,0.263434867934466,0.426210877788149,0.381999397892315,"MA1","deep","GP"
"2228",308.45788275261,0.245001594975686,0.40579820846592,0.365025390956647,"MA1","deep","GP"
"2229",308.528053923855,0.226230232443426,0.386110303988818,0.347798114842524,"MA1","deep","GP"
"2230",308.5982250951,0.207121556484656,0.366087191527095,0.330319176404256,"MA1","deep","GP"
"2231",308.668396266345,0.187676602794719,0.346194659069029,0.312590306404471,"MA1","deep","GP"
"2232",308.73856743759,0.167896664110066,0.327162743969901,0.294613356126295,"MA1","deep","GP"
"2233",308.808738608835,0.147783286900627,0.307883570709634,0.276390293778714,"MA1","deep","GP"
"2234",308.87890978008,0.12733826728306,0.288359703998148,0.257923200710182,"MA1","deep","GP"
"2235",308.949080951325,0.10656364618051,0.268593809017601,0.239214267445421,"MA1","deep","GP"
"2236",309.01925212257,0.0854617037602674,0.248588646479302,0.220265789561639,"MA1","deep","GP"
"2237",309.089423293815,0.0640349531845128,0.229037327135308,0.201080163420204,"MA1","deep","GP"
"2238",309.15959446506,0.0422861337136795,0.209844888038577,0.181659881770206,"MA1","deep","GP"
"2239",309.229765636305,0.020218203205258,0.190421675980499,0.162007529240252,"MA1","deep","GP"
"2240",309.29993680755,-0.00216566994521991,0.170770168240243,0.142125777735487,"MA1","deep","GP"
"2241",309.370107978795,-0.0275454244542676,0.15170554625224,0.122017381755979,"MA1","deep","GP"
"2242",309.44027915004,-0.0538035477492986,0.132831364198966,0.101685173653048,"MA1","deep","GP"
"2243",309.510450321285,-0.0804655810966414,0.113752901091576,0.081132058839521,"MA1","deep","GP"
"2244",309.58062149253,-0.107526073643136,0.0959265105566173,0.0603610109698354,"MA1","deep","GP"
"2245",309.650792663775,-0.13497930087948,0.0782905612337115,0.0393750671053381,"MA1","deep","GP"
"2246",309.72096383502,-0.162819282905913,0.0609971384312594,0.0181773228797437,"MA1","deep","GP"
"2247",309.791135006265,-0.191039803109188,0.0436664728437448,-0.00322907232100689,"MA1","deep","GP"
"2248",309.86130617751,-0.219634427129805,0.0261942762613927,-0.0248409201504842,"MA1","deep","GP"
"2249",309.931477348755,-0.248596522001848,0.00858233409714146,-0.0466549780520864,"MA1","deep","GP"
"2250",310.00164852,-0.277919275351557,-0.00916754643502345,-0.0686679639554144,"MA1","deep","GP"
"2251",292.47744307,0.757101716504586,1.00570460414393,0.854825303084448,"SA2","shallow","GP"
"2252",292.547547018795,0.76367396690814,1.00569461072154,0.858323227673018,"SA2","shallow","GP"
"2253",292.61765096759,0.769121924185861,1.00568425878576,0.861806475407181,"SA2","shallow","GP"
"2254",292.687754916386,0.774547224670379,1.00567353561077,0.86527478543314,"SA2","shallow","GP"
"2255",292.757858865181,0.779949473062675,1.00566242802346,0.86872789197715,"SA2","shallow","GP"
"2256",292.827962813976,0.785328267093823,1.00565092238785,0.872165524271407,"SA2","shallow","GP"
"2257",292.898066762771,0.790683197441116,1.00563900458894,0.875587406479566,"SA2","shallow","GP"
"2258",292.968170711566,0.796013847644544,1.00562666001606,0.878993257621892,"SA2","shallow","GP"
"2259",293.038274660361,0.801319794023677,1.00561387354558,0.882382791500115,"SA2","shallow","GP"
"2260",293.108378609157,0.806600605595043,1.00560062952312,0.885755716622,"SA2","shallow","GP"
"2261",293.178482557952,0.81185584399002,1.00558691174502,0.88911173612568,"SA2","shallow","GP"
"2262",293.248586506747,0.817085063373359,1.00557270343931,0.8924505477038,"SA2","shallow","GP"
"2263",293.318690455542,0.822287810362359,1.00555798724587,0.895771843527502,"SA2","shallow","GP"
"2264",293.388794404337,0.827463623946784,1.00554274519606,0.899075310170302,"SA2","shallow","GP"
"2265",293.458898353132,0.832612035409621,1.00552695869153,0.902360628531925,"SA2","shallow","GP"
"2266",293.529002301928,0.837732568248685,1.00551060848237,0.90562747376211,"SA2","shallow","GP"
"2267",293.599106250723,0.842824738099222,1.00549367464447,0.908875515184481,"SA2","shallow","GP"
"2268",293.669210199518,0.847874294201329,1.0054761365561,0.912104416220492,"SA2","shallow","GP"
"2269",293.739314148313,0.852094858851903,1.00545797287376,0.91531383431357,"SA2","shallow","GP"
"2270",293.809418097108,0.85629757381607,1.00543916150704,0.918503420853439,"SA2","shallow","GP"
"2271",293.879522045904,0.860482067853547,1.00541967959279,0.921672821100744,"SA2","shallow","GP"
"2272",293.949625994699,0.864647961548558,1.00539950346831,0.924821674112021,"SA2","shallow","GP"
"2273",294.019729943494,0.868794867164507,1.00537860864358,0.927949612665086,"SA2","shallow","GP"
"2274",294.089833892289,0.872922388497652,1.00535696977267,0.931056263184903,"SA2","shallow","GP"
"2275",294.159937841084,0.877030120729888,1.00533456062402,0.934141245670031,"SA2","shallow","GP"
"2276",294.23004178988,0.881117650280709,1.00531135404981,0.937204173619691,"SA2","shallow","GP"
"2277",294.300145738675,0.885184554658449,1.0052873219542,0.940244653961574,"SA2","shallow","GP"
"2278",294.37024968747,0.888788220762997,1.00526243526054,0.943262286980439,"SA2","shallow","GP"
"2279",294.440353636265,0.892307918902528,1.00523666387744,0.946256666247607,"SA2","shallow","GP"
"2280",294.51045758506,0.893604750978585,1.00560546759683,0.949227378551439,"SA2","shallow","GP"
"2281",294.580561533855,0.894855279944076,1.00597774972112,0.952174003828891,"SA2","shallow","GP"
"2282",294.650665482651,0.895681976658238,1.00634588055565,0.955096115098226,"SA2","shallow","GP"
"2283",294.720769431446,0.896504707573289,1.00670976339314,0.957993278393015,"SA2","shallow","GP"
"2284",294.790873380241,0.897323373834161,1.0070692991472,0.960865052697501,"SA2","shallow","GP"
"2285",294.860977329036,0.898137873830407,1.00742438629533,0.963710989883444,"SA2","shallow","GP"
"2286",294.931081277831,0.898948103121802,1.00777492082058,0.966530634648569,"SA2","shallow","GP"
"2287",295.001185226626,0.899753954362059,1.00835561493888,0.969323524456699,"SA2","shallow","GP"
"2288",295.071289175422,0.90055531722059,1.00897503050995,0.972089189479728,"SA2","shallow","GP"
"2289",295.141393124217,0.901352078302292,1.01000680886245,0.97482715254153,"SA2","shallow","GP"
"2290",295.211497073012,0.902144121065292,1.01101989469038,0.977536929063926,"SA2","shallow","GP"
"2291",295.281601021807,0.902931325736625,1.01201405946119,0.980218027014859,"SA2","shallow","GP"
"2292",295.351704970602,0.903713569225792,1.01298907383358,0.982869946858888,"SA2","shallow","GP"
"2293",295.421808919398,0.904490725036147,1.01394470770835,0.985492181510139,"SA2","shallow","GP"
"2294",295.491912868193,0.905262663174074,1.01488073027932,0.988084216287857,"SA2","shallow","GP"
"2295",295.562016816988,0.906029250055905,1.01579691008445,0.990645528874703,"SA2","shallow","GP"
"2296",295.632120765783,0.906790348412532,1.01669301505675,0.993175589277926,"SA2","shallow","GP"
"2297",295.702224714578,0.907545817191655,1.01850515211259,0.995673859793576,"SA2","shallow","GP"
"2298",295.772328663374,0.908295511457637,1.02159983488778,0.9981397949739,"SA2","shallow","GP"
"2299",295.842432612169,0.909039282288895,1.02462811387156,1.00057284159807,"SA2","shallow","GP"
"2300",295.912536560964,0.909776976672795,1.02758935854783,1.00297243864644,"SA2","shallow","GP"
"2301",295.982640509759,0.910508437397988,1.03048294303508,1.00533801727841,"SA2","shallow","GP"
"2302",296.052744458554,0.911233502944146,1.03330824644148,1.00766900081418,"SA2","shallow","GP"
"2303",296.122848407349,0.911952007369036,1.03655372525983,1.00996480472042,"SA2","shallow","GP"
"2304",296.192952356145,0.912605594438674,1.03980378480009,1.01222483660021,"SA2","shallow","GP"
"2305",296.26305630494,0.913055018850007,1.04297709011547,1.01444849618717,"SA2","shallow","GP"
"2306",296.333160253735,0.913498455685464,1.04607292901151,1.01663517534424,"SA2","shallow","GP"
"2307",296.40326420253,0.913935734662007,1.04909059459187,1.01878425806709,"SA2","shallow","GP"
"2308",296.473368151325,0.9143666805302,1.05202938562838,1.02089512049237,"SA2","shallow","GP"
"2309",296.54347210012,0.914791112936388,1.05488860693225,1.02296713091106,"SA2","shallow","GP"
"2310",296.613576048916,0.915208846281397,1.05766756972593,1.02499964978702,"SA2","shallow","GP"
"2311",296.683679997711,0.915619689575684,1.06036559201525,1.02699202978103,"SA2","shallow","GP"
"2312",296.753783946506,0.916023446290886,1.06298199896138,1.02894361578033,"SA2","shallow","GP"
"2313",296.823887895301,0.916402631471875,1.06551612325211,1.03085374493403,"SA2","shallow","GP"
"2314",296.893991844096,0.916597386235354,1.06796730547215,1.0327217466945,"SA2","shallow","GP"
"2315",296.964095792892,0.916787503967338,1.07033489447178,1.03454694286495,"SA2","shallow","GP"
"2316",297.034199741687,0.916972838116985,1.07261824773356,1.03632864765329,"SA2","shallow","GP"
"2317",297.104303690482,0.917153237406981,1.0748167317366,1.03806616773264,"SA2","shallow","GP"
"2318",297.174407639277,0.917328545684624,1.07692972231777,1.03975880230857,"SA2","shallow","GP"
"2319",297.244511588072,0.917498601768402,1.07895660502969,1.04140584319321,"SA2","shallow","GP"
"2320",297.314615536867,0.917663239289937,1.08089677549464,1.04300657488658,"SA2","shallow","GP"
