"","fragment.ID.full","Intercept","umol.L.sec","Temp.C","fragment.ID","species","genotype","chamber.channel","run","temp.Cat","light_dark","treatment","surf.area.cm2","volume.mls","volume","umol.sec","BLANK","blank.rate"
"278","3201_MC1gD",138.540209679879,-0.00446976248626227,31.7971959314831,"MC1g","MCAV","221",6,3201,32,"dark","deep",22.2375006327726,588,0.588,-0.00262822034192221,"0",9.4537916836583e-05
"279","3201_MF3g",132.08682947298,0.0178344253963783,32.0599586777492,"MF3g","OFRA","323",10,3201,32,"light","deep",30.1259734567971,544,0.544,0.0097019274156298,"0",-0.000266276818936709
"280","3201_MF3gD",137.104896881938,-0.0114277141742183,31.665390754818,"MF3g","OFRA","323",10,3201,32,"dark","deep",30.1259734567971,544,0.544,-0.00621667651077476,"0",9.4537916836583e-05
"281","3201_ML2g",142.261734120841,0.0103592930251633,32.0499306933852,"ML2g","DLAB","422",3,3201,32,"light","deep",12.6653218450485,568,0.568,0.00588407843829276,"0",-0.000266276818936709
"282","3201_ML2gD",144.862349879149,-0.0046796018872369,31.7926637443328,"ML2g","DLAB","422",3,3201,32,"dark","deep",12.6653218450485,568,0.568,-0.00265801387195056,"0",9.4537916836583e-05
"283","3201_SA1g",140.780157649663,0.00843372006065035,32.0835648140168,"SA1g","PAST","111",4,3201,32,"light","shallow",21.6531445419179,563,0.563,0.00474818439414614,"0",-0.000266276818936709
"284","3201_SA1gD",145.305028693053,-0.00608413311681528,31.802299396269,"SA1g","PAST","111",4,3201,32,"dark","shallow",21.6531445419179,563,0.563,-0.003425366944767,"0",9.4537916836583e-05
"285","3201_SC3g",123.948836703722,0.00545983047299015,31.9513344679542,"SC3g","MCAV","213",5,3201,32,"light","shallow",19.7025678095484,578,0.578,0.0031557820133883,"0",-0.000266276818936709
"286","3201_SC3gD",126.13918109039,-0.0037684857665226,31.6182129159266,"SC3g","MCAV","213",5,3201,32,"dark","shallow",19.7025678095484,578,0.578,-0.00217818477305006,"0",9.4537916836583e-05
"287","3201_SF2g",159.099121568657,0.0205982996149338,32.0725810964995,"SF2g","OFRA","312",2,3201,32,"light","shallow",19.8493430594861,565,0.565,0.0116380392824376,"0",-0.000266276818936709
"288","3201_SF2gD",164.770549737539,-0.011708732964415,31.8415703680013,"SF2g","OFRA","312",2,3201,32,"dark","shallow",19.8493430594861,565,0.565,-0.00661543412489447,"0",9.4537916836583e-05
"289","3201_SL3g",145.207678372628,0.0100830037976383,32.0951464335712,"SL3g","DLAB","413",1,3201,32,"light","shallow",14.2861765425055,589,0.589,0.00593888923680896,"0",-0.000266276818936709
"290","3201_SL3gD",149.694185027489,-0.0066408116787777,31.8759061193739,"SL3g","DLAB","413",1,3201,32,"dark","shallow",14.2861765425055,589,0.589,-0.00391143807880007,"0",9.4537916836583e-05
"291","3202_Blkg",136.723667771194,-0.000505033866315165,32.2436925928119,"3202_Blkg","BLANK","BLANK",6,3202,32,"light","blank",NA,618,0.618,-0.000312110929382772,"1",-0.000312110929382772
"292","3202_BlkgD",137.689230016747,-0.000451270324027621,32.139246495165,"3202_Blkg","BLANK","BLANK",6,3202,32,"dark","blank",NA,618,0.618,-0.00027888506024907,"1",-0.00027888506024907
"293","3202_MA1g",136.284456207616,0.00949299947845208,32.2662990071619,"MA1g","PAST","121",8,3202,32,"light","deep",16.9061773139375,570,0.57,0.00541100970271768,"0",-0.000312110929382772
"294","3202_MA1gD",146.094921491588,-0.00624866622328101,32.1445803112984,"MA1g","PAST","121",8,3202,32,"dark","deep",16.9061773139375,570,0.57,-0.00356173974727018,"0",-0.00027888506024907
"295","3202_MC2g",139.467216840896,0.0062566959949868,32.3641194946669,"MC2g","MCAV","222",4,3202,32,"light","deep",18.8973574100642,586,0.586,0.00366642385306226,"0",-0.000312110929382772
"296","3202_MC2gD",147.592954814125,-0.00505166846073241,32.1180529388172,"MC2g","MCAV","222",4,3202,32,"dark","deep",18.8973574100642,586,0.586,-0.00296027771798919,"0",-0.00027888506024907
"297","3202_MF2g",121.111868059427,0.00957757187966901,32.4054127171058,"MF2g","OFRA","322",10,3202,32,"light","deep",24.090946450587,562,0.562,0.00538259539637399,"0",-0.000312110929382772
"298","3202_MF2gD",132.005308308776,-0.00698851446467634,32.3254009180135,"MF2g","OFRA","322",10,3202,32,"dark","deep",24.090946450587,562,0.562,-0.0039275451291481,"0",-0.00027888506024907
"299","3202_ML3g",131.355594611548,0.016512721786492,32.5173459614289,"ML3g","DLAB","423",7,3202,32,"light","deep",25.831805967064,566,0.566,0.00934620053115446,"0",-0.000312110929382772
"300","3202_ML3gD",149.733367467365,-0.0109953101090095,32.3877211717881,"ML3g","DLAB","423",7,3202,32,"dark","deep",25.831805967064,566,0.566,-0.00622334552169937,"0",-0.00027888506024907
"301","3202_SA2g",144.566907244298,0.0067134273642807,32.3836419328079,"SA2g","PAST","112",1,3202,32,"light","shallow",16.9320724636724,580,0.58,0.00389378787128281,"0",-0.000312110929382772
"302","3202_SA2gD",152.354771069754,-0.00474054091708394,32.4344474094324,"SA2g","PAST","112",1,3202,32,"dark","shallow",16.9320724636724,580,0.58,-0.00274951373190869,"0",-0.00027888506024907
"303","3202_SC1g",123.227296413795,0.00818606869336365,32.1794015855596,"SC1g","MCAV","211",5,3202,32,"light","shallow",18.5645778424955,590,0.59,0.00482978052908455,"0",-0.000312110929382772
"304","3202_SC1gD",128.930596162284,-0.00412500695108844,27.5918044252688,"SC1g","MCAV","211",5,3202,32,"dark","shallow",18.5645778424955,590,0.59,-0.00243375410114218,"0",-0.00027888506024907
"305","3202_SF3g",133.34581151023,0.0110346120170723,32.3880204000671,"SF3g","OFRA","313",9,3202,32,"light","shallow",17.25278133639,590,0.59,0.00651042109007263,"0",-0.000312110929382772
"306","3202_SF3gD",147.240261155086,-0.00803426231459756,32.239662670778,"SF3g","OFRA","313",9,3202,32,"dark","shallow",17.25278133639,590,0.59,-0.00474021476561256,"0",-0.00027888506024907
"307","3202_SL2g",154.745550189271,0.0116534521233466,32.3215668089237,"SL2g","DLAB","412",2,3202,32,"light","shallow",18.7477124723003,596,0.596,0.00694545746551458,"0",-0.000312110929382772
"308","3202_SL2gD",166.734383835243,-0.00720922422508902,32.3362293385548,"SL2g","DLAB","412",2,3202,32,"dark","shallow",18.7477124723003,596,0.596,-0.00429669763815306,"0",-0.00027888506024907
"309","3203_Blkg",144.062732164192,-0.000224506313251702,32.8858593415038,"3203_Blkg","BLANK","BLANK",1,3203,32,"light","blank",NA,618,0.618,-0.000138744901589552,"1",-0.000138744901589552
"310","3203_BlkgD",143.924863763881,0.000489139690435478,33.4134212776616,"3203_Blkg","BLANK","BLANK",1,3203,32,"dark","blank",NA,618,0.618,0.000302288328689125,"1",0.000302288328689125
"311","3203_MA3g",134.956400739936,0.00110857025203902,32.4821758695894,"MA3g","PAST","123",8,3203,32,"light","deep",22.9741584249824,562,0.562,0.00062301648164593,"0",-0.000138744901589552
"312","3203_MA3gD",141.231802742192,-0.00690180602328764,32.5690014930751,"MA3g","PAST","123",8,3203,32,"dark","deep",22.9741584249824,562,0.562,-0.00387881498508765,"0",0.000302288328689125
"313","3203_MC3g",117.391268455529,0.00787915101811362,32.7151856166715,"MC3g","MCAV","223",5,3203,32,"light","deep",28.9114004491721,554,0.554,0.00436504966403495,"0",-0.000138744901589552
"314","3203_MC3gD",121.671201253732,-0.00588305171643074,33.0453353512451,"MC3g","MCAV","223",5,3203,32,"dark","deep",28.9114004491721,554,0.554,-0.00325921065090263,"0",0.000302288328689125
"315","3203_MF1g",126.035840501555,0.00689851901761659,32.6624186708536,"MF1g","OFRA","321",3,3203,32,"light","deep",23.951124811319,565,0.565,0.00389766324495337,"0",-0.000138744901589552
"316","3203_MF1gD",136.495313475377,-0.0118343211433464,32.8919989411885,"MF1g","OFRA","321",3,3203,32,"dark","deep",23.951124811319,565,0.565,-0.00668639144599073,"0",0.000302288328689125
"317","3203_ML1g",122.081278065939,0.00801075669417839,32.6328989955488,"ML1g","DLAB","421",10,3203,32,"light","deep",20.8674034345803,592,0.592,0.00474236796295361,"0",-0.000138744901589552
"318","3203_ML1gD",127.128119775521,-0.00571994380959072,32.7947943682189,"ML1g","DLAB","421",10,3203,32,"dark","deep",20.8674034345803,592,0.592,-0.00338620673527771,"0",0.000302288328689125
"319","3203_SA3g",136.247930235158,-0.000625023458792199,32.6184944050676,"SA3g","PAST","113",9,3203,32,"light","shallow",24.0663849966717,576,0.576,-0.000360013512264307,"0",-0.000138744901589552
"320","3203_SA3gD",142.221988400294,-0.00634917311617935,32.7380152096893,"SA3g","PAST","113",9,3203,32,"dark","shallow",24.0663849966717,576,0.576,-0.00365712371491931,"0",0.000302288328689125
"321","3203_SC2g",139.521163815295,0.00154937125081588,32.8745966364232,"SC2g","MCAV","212",7,3203,32,"light","shallow",13.6999245890566,593,0.593,0.000918777151733818,"0",-0.000138744901589552
"322","3203_SC2gD",143.735499018067,-0.00407265895281917,33.1948632705788,"SC2g","MCAV","212",7,3203,32,"dark","shallow",13.6999245890566,593,0.593,-0.00241508675902177,"0",0.000302288328689125
"323","3203_SF1g",123.275663137173,6.3032231020137e-05,32.7306722517143,"SF1g","OFRA","311",6,3203,32,"light","shallow",20.009891611653,582,0.582,3.66847584537197e-05,"0",-0.000138744901589552
"324","3203_SF1gD",130.340862586737,-0.00779120318299876,33.0429224246376,"SF1g","OFRA","311",6,3203,32,"dark","shallow",20.009891611653,582,0.582,-0.00453448025250528,"0",0.000302288328689125
"325","3203_SL1g",129.764800583403,-0.00270259252414041,32.7933245153428,"SL1g","DLAB","411",4,3203,32,"light","shallow",18.6995390522826,574,0.574,-0.0015512881088566,"0",-0.000138744901589552
"326","3203_SL1gD",138.246262444834,-0.00803129474281502,33.1786888066055,"SL1g","DLAB","411",4,3203,32,"dark","shallow",18.6995390522826,574,0.574,-0.00460996318237582,"0",0.000302288328689125
"327","3401_Blkf",171.100963931327,-0.00235778902803533,34.3522106852942,"3401_Blkf","BLANK","BLANK",7,3401,34,"light","blank",NA,614,0.614,-0.00144768246321369,"1",-0.00144768246321369
"328","3401_BlkfD",173.630525973646,-0.00189417717685816,34.1732483706574,"3401_Blkf","BLANK","BLANK",7,3401,34,"dark","blank",NA,614,0.614,-0.00116302478659091,"1",-0.00116302478659091
"329","3401_MA3f",122.274127574059,-0.000660514513898124,34.2620941879633,"MA3f","PAST","123",1,3401,34,"light","deep",27.8261248876434,552,0.552,-0.000364604011671764,"0",-0.00144768246321369
"330","3401_MA3fD",131.797155311461,-0.00986916092649922,34.0859008117443,"MA3f","PAST","123",1,3401,34,"dark","deep",27.8261248876434,552,0.552,-0.00544777683142757,"0",-0.00116302478659091
"331","3401_MC1f",157.429098078475,-0.00108759594549399,34.2669756077795,"MC1f","MCAV","221",8,3401,34,"light","deep",24.2227649491612,594,0.594,-0.000646031991623429,"0",-0.00144768246321369
"332","3401_MC1fD",166.050365688406,-0.0097092062162544,34.1523267969935,"MC1f","MCAV","221",8,3401,34,"dark","deep",24.2227649491612,594,0.594,-0.00576726849245511,"0",-0.00116302478659091
"333","3401_MF3f",104.659580261369,-0.00717393277989111,34.2492998924769,"MF3f","OFRA","323",6,3401,34,"light","deep",26.3029789603844,566,0.566,-0.00406044595341837,"0",-0.00144768246321369
"334","3401_MF3fD",117.553913323396,-0.0132583377356269,34.0842087737743,"MF3f","OFRA","323",6,3401,34,"dark","deep",26.3029789603844,566,0.566,-0.00750421915836485,"0",-0.00116302478659091
"335","3401_ML2f",118.42415791497,0.00490033480012245,34.3441836394818,"ML2f","DLAB","322",3,3401,34,"light","deep",23.3938388503813,568,0.568,0.00278339016646955,"0",-0.00144768246321369
"336","3401_ML2fD",125.45399618333,-0.00825441712248598,34.2353869328892,"ML2f","DLAB","322",3,3401,34,"dark","deep",23.3938388503813,568,0.568,-0.00468850892557204,"0",-0.00116302478659091
"337","3401_SA3f",99.5366956937588,-0.00453057143318007,34.2115704901453,"SA3f","PAST","113",5,3401,34,"light","shallow",28.5942077079034,554,0.554,-0.00250993657398176,"0",-0.00144768246321369
"338","3401_SA3fD",108.176662599118,-0.00845347186467252,34.0374497131555,"SA3f","PAST","113",5,3401,34,"dark","shallow",28.5942077079034,554,0.554,-0.00468322341302857,"0",-0.00116302478659091
"339","3401_SC1f",134.107064389375,0.00364248660099836,34.3388361769585,"SC1f","MCAV","211",2,3401,34,"light","shallow",28.5717483759406,562,0.562,0.00204707746976108,"0",-0.00144768246321369
"340","3401_SC1fD",142.415764328704,-0.0104243509867981,34.25277808939,"SC1f","MCAV","211",2,3401,34,"dark","shallow",28.5717483759406,562,0.562,-0.00585848525458052,"0",-0.00116302478659091
"341","3401_SF1f",148.817266287071,-0.00877030581914259,34.3749552939661,"SF1f","OFRA","311",9,3401,34,"light","shallow",22.7819834864088,566,0.566,-0.00496399309363471,"0",-0.00144768246321369
"342","3401_SF1fD",161.549073181028,-0.0124750736765834,34.2164201206327,"SF1f","OFRA","311",9,3401,34,"dark","shallow",22.7819834864088,566,0.566,-0.00706089170094619,"0",-0.00116302478659091
"343","3401_SL3f",133.046842622424,-0.00191063378143699,34.4747135458454,"SL3f","DLAB","413",10,3401,34,"light","shallow",16.9415204025842,578,0.578,-0.00110434632567058,"0",-0.00144768246321369
"344","3401_SL3fD",141.001659023846,-0.00804760961342352,34.4655864133593,"SL3f","DLAB","413",10,3401,34,"dark","shallow",16.9415204025842,578,0.578,-0.00465151835655879,"0",-0.00116302478659091
"345","3402_Blkf",127.966689865775,-0.00163516458706836,34.3604285762875,"3402_Blkf","BLANK","BLANK",1,3402,34,"light","blank",NA,613,0.613,-0.0010023558918729,"1",-0.0010023558918729
"346","3402_BlkfD",129.637430945118,-0.00146806480468677,34.3993309933426,"3402_Blkf","BLANK","BLANK",1,3402,34,"dark","blank",NA,613,0.613,-0.000899923725272989,"1",-0.000899923725272989
"347","3402_MA2f",135.857044582047,-0.00189724343873284,34.3620716861635,"MA2f","PAST","122",10,3402,34,"light","deep",17.7598352241671,575,0.575,-0.00109091497727138,"0",-0.0010023558918729
"348","3402_MA2fD",142.004873888892,-0.00579913911595574,34.2340902839857,"MA2f","PAST","122",10,3402,34,"dark","deep",17.7598352241671,575,0.575,-0.00333450499167455,"0",-0.000899923725272989
"349","3402_MC3f",138.957550201374,0.00306034919797709,34.2216482283694,"MC3f","MCAV","223",2,3402,34,"light","deep",20.8321502090542,572,0.572,0.0017505197412429,"0",-0.0010023558918729
"350","3402_MC3fD",145.270888515186,-0.00855325996184382,34.1235153657179,"MC3f","MCAV","223",2,3402,34,"dark","deep",20.8321502090542,572,0.572,-0.00489246469817467,"0",-0.000899923725272989
"351","3402_MF1f",152.320907409376,-0.00537623691828375,34.361075479811,"MF1f","OFRA","321",7,3402,34,"light","deep",22.4202614327085,566,0.566,-0.0030429500957486,"0",-0.0010023558918729
"352","3402_MF1fD",163.260999889399,-0.0130943811841196,34.1843285737667,"MF1f","OFRA","321",7,3402,34,"dark","deep",22.4202614327085,566,0.566,-0.00741141975021171,"0",-0.000899923725272989
"353","3402_ML1f",120.919058744045,0.00473734500308062,34.2000257060409,"ML1f","DLAB","421",4,3402,34,"light","deep",17.1739847106787,590,0.59,0.00279503355181757,"0",-0.0010023558918729
"354","3402_ML1fD",127.136869176273,-0.00855748610641075,34.0524044002602,"ML1f","DLAB","421",4,3402,34,"dark","deep",17.1739847106787,590,0.59,-0.00504891680278234,"0",-0.000899923725272989
"355","3402_SA2f",117.774363177676,-0.00246908005618202,34.2560484912207,"SA2f","PAST","112",3,3402,34,"light","shallow",26.3256892847993,571,0.571,-0.00140984471207994,"0",-0.0010023558918729
"356","3402_SA2fD",125.10223613257,-0.00783192586564131,34.1266664686728,"SA2f","PAST","112",3,3402,34,"dark","shallow",26.3256892847993,571,0.571,-0.00447202966928119,"0",-0.000899923725272989
"357","3402_SC3f",105.214360029136,0.00174436870079271,34.1074356701279,"SC3f","MCAV","213",5,3402,34,"light","shallow",18.6988352578547,589,0.589,0.0010274331647669,"0",-0.0010023558918729
"358","3402_SC3fD",109.095722150178,-0.00493795402680261,33.9332207105192,"SC3f","MCAV","213",5,3402,34,"dark","shallow",18.6988352578547,589,0.589,-0.00290845492178674,"0",-0.000899923725272989
"359","3402_SF3f",108.104641733367,-0.0050676938841105,34.2007909365558,"SF3f","OFRA","313",6,3402,34,"light","shallow",25.122824253625,581,0.581,-0.0029443301466682,"0",-0.0010023558918729
"360","3402_SF3fD",116.782671359847,-0.0107327017895797,33.9982547151157,"SF3f","OFRA","313",6,3402,34,"dark","shallow",25.122824253625,581,0.581,-0.00623569973974579,"0",-0.000899923725272989
"361","3402_SL1f",145.147869801532,-0.00970866943433271,34.3272968599612,"SL1f","DLAB","411",9,3402,34,"light","shallow",24.9522145227068,578,0.578,-0.00561161093304431,"0",-0.0010023558918729
"362","3402_SL1fD",159.195076978535,-0.0148603647332603,34.1330310946285,"SL1f","DLAB","411",9,3402,34,"dark","shallow",24.9522145227068,578,0.578,-0.00858929081582446,"0",-0.000899923725272989
"363","3403_Blkf",105.929011850224,-0.00179607647657189,34.0898688827815,"3403_Blkf","BLANK","BLANK",5,3403,34,"light","blank",NA,612,0.612,-0.00109919880366199,"1",-0.00109919880366199
"364","3403_BlkfD",108.010926360683,-0.00192607252512742,33.9122654052536,"3403_Blkf","BLANK","BLANK",5,3403,34,"dark","blank",NA,612,0.612,-0.00117875638537798,"1",-0.00117875638537798
"365","3403_MA1f",152.366977607467,0.00301410067814041,34.4057611205067,"MA1f","PAST","121",7,3403,34,"light","deep",23.9016840192859,545,0.545,0.00164268486958652,"0",-0.00109919880366199
"366","3403_MA1fD",164.20119511642,-0.0122323723547949,34.2177820014313,"MA1f","PAST","121",7,3403,34,"dark","deep",23.9016840192859,545,0.545,-0.00666664293336322,"0",-0.00117875638537798
"367","3403_MC2f",155.715939181125,0.00385964375116779,34.3865255261302,"MC2f","MCAV","222",8,3403,34,"light","deep",21.4088650271471,582,0.582,0.00224631266317965,"0",-0.00109919880366199
"368","3403_MC2fD",164.292679656036,-0.0104409817883946,34.3456686482681,"MC2f","MCAV","222",8,3403,34,"dark","deep",21.4088650271471,582,0.582,-0.00607665140084563,"0",-0.00117875638537798
"369","3403_MF2f",149.277640404366,-0.00594808221865285,34.5319423796521,"MF2f","OFRA","322",9,3403,34,"light","deep",18.5822727063874,595,0.595,-0.00353910892009845,"0",-0.00109919880366199
"370","3403_MF2fD",159.358717561319,-0.0111370448518767,34.5239009343952,"MF2f","OFRA","322",9,3403,34,"dark","deep",18.5822727063874,595,0.595,-0.00662654168686665,"0",-0.00117875638537798
"371","3403_ML3f",122.479325465986,0.00218627403711087,34.0892056018455,"ML3f","DLAB","423",1,3403,34,"light","deep",26.6908967282617,531,0.531,0.00116091151370587,"0",-0.00109919880366199
"372","3403_ML3fD",133.804278882879,-0.0135169953286716,33.8254349905805,"ML3f","DLAB","423",1,3403,34,"dark","deep",26.6908967282617,531,0.531,-0.00717752451952464,"0",-0.00117875638537798
"373","3403_SA1f",135.207217701377,0.00326216915453556,34.0740907876766,"SA1f","PAST","111",2,3403,34,"light","shallow",20.3326037449743,573,0.573,0.00186922292554888,"0",-0.00109919880366199
"374","3403_SA1fD",143.645826804438,-0.00977239498144751,33.8664580454284,"SA1f","PAST","111",2,3403,34,"dark","shallow",20.3326037449743,573,0.573,-0.00559958232436942,"0",-0.00117875638537798
"375","3403_SC2f",116.535599053081,0.00463188295540508,34.2384216928567,"SC2f","MCAV","212",3,3403,34,"light","shallow",19.4991270430348,577,0.577,0.00267259646526873,"0",-0.00109919880366199
"376","3403_SC2fD",123.748436721775,-0.00745609360739922,34.1254614785733,"SC2f","MCAV","212",3,3403,34,"dark","shallow",19.4991270430348,577,0.577,-0.00430216601146935,"0",-0.00117875638537798
"377","3403_SF2f",127.14621241441,-0.00660494639721441,34.4052144209022,"SF2f","OFRA","312",10,3403,34,"light","shallow",18.4108401000814,553,0.553,-0.00365253535765957,"0",-0.00109919880366199
"378","3403_SF2fD",137.023358515104,-0.00988449996176039,34.3106905375172,"SF2f","OFRA","312",10,3403,34,"dark","shallow",18.4108401000814,553,0.553,-0.00546612847885349,"0",-0.00117875638537798
"379","3403_SL2f",120.922664261949,0.00485142368920418,34.1555936196716,"SL2f","DLAB","412",4,3403,34,"light","shallow",17.4949611725066,578,0.578,0.00280412289236002,"0",-0.00109919880366199
"380","3403_SL2fD",127.39593002996,-0.00785928305736047,33.9608438004435,"SL2f","DLAB","412",4,3403,34,"dark","shallow",17.4949611725066,578,0.578,-0.00454266560715435,"0",-0.00117875638537798
"381","3601_Blka",134.727140016545,-0.000688144063960793,35.9577407513473,"3601_Blka","BLANK","BLANK",3,3601,36,"light","blank",NA,612,0.612,-0.000421144167144005,"1",-0.000421144167144005
"382","3601_BlkaD",135.573313712881,-0.000685848205465445,35.7276051726274,"3601_Blka","BLANK","BLANK",3,3601,36,"dark","blank",NA,612,0.612,-0.000419739101744852,"1",-0.000419739101744852
"383","3601_MA3a",169.252231831241,-0.00749990686422542,36.0727428554868,"MA3a","PAST","123",8,3601,36,"light","deep",18.1859427833504,577,0.577,-0.00432744626065807,"0",-0.000421144167144005
"384","3601_MA3aD",177.277469795162,-0.00804400580696879,35.8878351857297,"MA3a","PAST","123",8,3601,36,"dark","deep",18.1859427833504,577,0.577,-0.00464139135062099,"0",-0.000419739101744852
"385","3601_MC2a",134.033729084055,-0.00430775493851582,36.1062560238872,"MC2a","MCAV","222",1,3601,36,"light","deep",14.3622646776486,578,0.578,-0.00248988235446214,"0",-0.000421144167144005
"386","3601_MC2aD",139.191820013043,-0.00522879968992931,35.9632733257423,"MC2a","MCAV","222",1,3601,36,"dark","deep",14.3622646776486,578,0.578,-0.00302224622077914,"0",-0.000419739101744852
"387","3601_MF1a",156.579829666663,-0.0148377975486179,36.132795456826,"MF1a","OFRA","321",9,3601,36,"light","deep",24.9006040653877,562,0.562,-0.00833884222232327,"0",-0.000421144167144005
"388","3601_MF1aD",172.464797580228,-0.0155857525503555,35.8726669319567,"MF1a","OFRA","321",9,3601,36,"dark","deep",24.9006040653877,562,0.562,-0.00875919293329978,"0",-0.000419739101744852
"389","3601_ML2a",175.178442691994,-0.00580517402368672,36.1426322984259,"ML2a","DLAB","422",7,3601,36,"light","deep",18.3818209107368,578,0.578,-0.00335539058569092,"0",-0.000421144167144005
"390","3601_ML2aD",182.459927076498,-0.00755363249545212,35.8792147646187,"ML2a","DLAB","422",7,3601,36,"dark","deep",18.3818209107368,578,0.578,-0.00436599958237133,"0",-0.000419739101744852
"391","3601_SA3a",126.74447538449,-0.00660342630259603,36.0135415849012,"SA3a","PAST","113",4,3601,36,"light","shallow",23.3864735837046,570,0.57,-0.00376395299247974,"0",-0.000421144167144005
"392","3601_SA3aD",134.151217971281,-0.00743727247342417,35.718175996506,"SA3a","PAST","113",4,3601,36,"dark","shallow",23.3864735837046,570,0.57,-0.00423924530985178,"0",-0.000419739101744852
"393","3601_SC3a",153.923738534588,-0.00396155858952153,36.161728241497,"SC3a","MCAV","213",10,3601,36,"light","shallow",18.6107291827592,576,0.576,-0.0022818577475644,"0",-0.000421144167144005
"394","3601_SC3aD",158.336605636767,-0.00433863043407683,35.9977584175182,"SC3a","MCAV","213",10,3601,36,"dark","shallow",18.6107291827592,576,0.576,-0.00249905113002825,"0",-0.000419739101744852
"395","3601_SF1a",140.37894084969,-0.00891054871687361,36.004894975066,"SF1a","OFRA","311",2,3601,36,"light","shallow",22.7229860495121,560,0.56,-0.00498990728144922,"0",-0.000421144167144005
"396","3601_SF1aD",151.24524227648,-0.0106646465530052,35.7978885107736,"SF1a","OFRA","311",2,3601,36,"dark","shallow",22.7229860495121,560,0.56,-0.00597220206968289,"0",-0.000419739101744852
"397","3601_SL1a",121.599490662,-0.0086553334249788,35.7747998135391,"SL1a","DLAB","411",6,3601,36,"light","shallow",27.1917378067438,562,0.562,-0.00486429738483809,"0",-0.000421144167144005
"398","3601_SL1aD",135.203064447911,-0.0133831459898708,35.3775270579871,"SL1a","DLAB","411",6,3601,36,"dark","shallow",27.1917378067438,562,0.562,-0.00752132804630742,"0",-0.000419739101744852
"399","3602_Blka",179.539911038808,-0.0012131971432605,36.3937004908203,"3602_Blka","BLANK","BLANK",7,3602,36,"light","blank",NA,610,0.61,-0.000740050257388904,"1",-0.000740050257388904
"400","3602_BlkaD",180.76923454171,-0.00095162947691062,36.3868634812933,"3602_Blka","BLANK","BLANK",7,3602,36,"dark","blank",NA,610,0.61,-0.000580493980915478,"1",-0.000580493980915478
"401","3602_MA1a",120.589058407298,-0.00694077661531584,36.1986305439694,"MA1a","PAST","121",4,3602,36,"light","deep",18.4833769144565,558,0.558,-0.00387295335134624,"0",-0.000740050257388904
"402","3602_MA1aD",130.194979368052,-0.00812392176196019,36.0467662108542,"MA1a","PAST","121",4,3602,36,"dark","deep",18.4833769144565,558,0.558,-0.00453314834317379,"0",-0.000580493980915478
"403","3602_MC3a",160.68798576985,-0.00772562048866661,36.3628509701246,"MC3a","MCAV","223",9,3602,36,"light","deep",22.7369155955528,551,0.551,-0.0042568168892553,"0",-0.000740050257388904
"404","3602_MC3aD",170.62776253013,-0.00934691870131617,36.3242272951671,"MC3a","MCAV","223",9,3602,36,"dark","deep",22.7369155955528,551,0.551,-0.00515015220442521,"0",-0.000580493980915478
"405","3602_MF3a",119.244012579244,-0.0100957131194409,36.1453587942851,"MF3a","OFRA","323",1,3602,36,"light","deep",27.9551000838245,550,0.55,-0.00555264221569252,"0",-0.000740050257388904
"406","3602_MF3aD",133.099661254927,-0.012077390379904,36.0094179831168,"MF3a","OFRA","323",1,3602,36,"dark","deep",27.9551000838245,550,0.55,-0.00664256470894723,"0",-0.000580493980915478
"407","3602_ML1a",112.140775264563,-0.00805409274994551,36.1377190774185,"ML1a","DLAB","421",6,3602,36,"light","deep",17.2649438363578,582,0.582,-0.00468748198046828,"0",-0.000740050257388904
"408","3602_ML1aD",123.508259811293,-0.00944194704562413,36.0446914333802,"ML1a","DLAB","421",6,3602,36,"dark","deep",17.2649438363578,582,0.582,-0.00549521318055324,"0",-0.000580493980915478
"409","3602_SA1a",157.667428798176,-0.0121426239689035,36.2595521053065,"SA1a","PAST","111",8,3602,36,"light","shallow",24.6096036976804,577,0.577,-0.0070062940300573,"0",-0.000740050257388904
"410","3602_SA1aD",171.626461769926,-0.0111779570856425,36.2482906052087,"SA1a","PAST","111",8,3602,36,"dark","shallow",24.6096036976804,577,0.577,-0.00644968123841572,"0",-0.000580493980915478
"411","3602_SC1a",104.421365339496,-0.00445032252303788,36.0963369701088,"SC1a","MCAV","211",5,3602,36,"light","shallow",23.9074110296316,560,0.56,-0.00249218061290121,"0",-0.000740050257388904
"412","3602_SC1aD",111.352570730272,-0.00647290442618191,35.9772615934139,"SC1a","MCAV","211",5,3602,36,"dark","shallow",23.9074110296316,560,0.56,-0.00362482647866187,"0",-0.000580493980915478
"413","3602_SF3a",143.306678625761,-0.00581541915436478,36.3793703153854,"SF3a","OFRA","313",10,3602,36,"light","shallow",21.8661307280884,578,0.578,-0.00336131227122284,"0",-0.000740050257388904
"414","3602_SF3aD",151.049941757908,-0.00685832867388551,36.4254386916866,"SF3a","OFRA","313",10,3602,36,"dark","shallow",21.8661307280884,578,0.578,-0.00396411397350582,"0",-0.000580493980915478
"415","3602_SL3a",134.361803523702,-0.00779574616122538,36.1597308968047,"SL3a","DLAB","413",2,3602,36,"light","shallow",13.127391716556,580,0.58,-0.00452153277351072,"0",-0.000740050257388904
"416","3602_SL3aD",145.748536468649,-0.0103088456359019,36.1030043127559,"SL3a","DLAB","413",2,3602,36,"dark","shallow",13.127391716556,580,0.58,-0.00597913046882308,"0",-0.000580493980915478
