"","term","estimate","std.error","statistic","p.value","genotype","species","treatment","rate.type","fragment.ID2"
"139","Eh",111.607973405238,550666103.829388,2.02678124963757e-07,0.999999851010258,"MC2","MCAV","deep","GP","MC"
"140","Th",309.249298706518,34326.6519674868,0.00900901430758323,0.993377546232936,"MC2","MCAV","deep","GP","MC"
"141","lnc",0.944865265139976,0.0821391320291034,11.503229237986,0.000326063840236439,"MC1","MCAV","deep","GP","MC"
"142","E",0.123157874099787,0.113741840004543,1.08278426034666,0.339813166300688,"MC1","MCAV","deep","GP","MC"
"143","Eh",3.42511779792321,0.908458577285557,3.77025203301767,0.0196001964230545,"MC1","MCAV","deep","GP","MC"
"144","Th",308.370519381633,1.07542809833008,286.742107501625,8.87462776193649e-10,"MC1","MCAV","deep","GP","MC"
"145","lnc",39.3222885973614,405517.271853571,9.69682213968936e-05,0.999927273834095,"SL3","DLAB","shallow","R","SL"
"146","E",35.1791678296783,394062.669122246,8.92730283435325e-05,0.999933045228854,"SL3","DLAB","shallow","R","SL"
"147","Eh",35.0523649469472,394062.600252075,8.89512603442318e-05,0.999933286554852,"SL3","DLAB","shallow","R","SL"
"148","Th",291.807946361095,6259.02057173525,0.0466219823080394,0.965049338297761,"SL3","DLAB","shallow","R","SL"
"149","lnc",1.31336778395997,4.08725506649646,0.321332474385009,0.764048136628291,"SL2","DLAB","shallow","R","SL"
"150","E",0.531205254734939,1.7908407966986,0.296623382555396,0.781518344210911,"SL2","DLAB","shallow","R","SL"
"151","Eh",0.878353110501076,0.475453603587603,1.84740025919109,0.138405842181161,"SL2","DLAB","shallow","R","SL"
"152","Th",299.046497184497,66.8858117337842,4.4710004922232,0.0110661558108249,"SL2","DLAB","shallow","R","SL"
"153","lnc",42.8299282862643,108051.015224767,0.000396386171820504,0.99970861447648,"SL1","DLAB","shallow","R","SL"
"154","E",39.545824241605,108217.997502291,0.000365427425699387,0.999731372409348,"SL1","DLAB","shallow","R","SL"
"155","Eh",39.4406882760717,108217.963120984,0.000364456021335186,0.999732086493678,"SL1","DLAB","shallow","R","SL"
"156","Th",292.055385086989,1468.24457156706,0.198914670445728,0.85504741397648,"SL1","DLAB","shallow","R","SL"
"157","lnc",0.523310042219222,0.0497018405753702,10.5289871795724,0.00046018157549069,"ML3","DLAB","deep","R","ML"
"158","E",0.108580305098081,0.0794089666347791,1.36735572441671,0.243310041298139,"ML3","DLAB","deep","R","ML"
"159","Eh",5.44238762713282,22.6290795715489,0.240504153512961,0.821763025507178,"ML3","DLAB","deep","R","ML"
"160","Th",313.405458025858,11.5849346273446,27.0528464861691,1.11007827464151e-05,"ML3","DLAB","deep","R","ML"
"161","lnc",1.16613316591614,90.3898939509362,0.0129011454150961,0.990324476433532,"ML2","DLAB","deep","R","ML"
