"","fragment.ID.full","Intercept","umol.L.sec","Temp.C","fragment.ID","species","genotype","chamber.channel","run","temp.Cat","light_dark","treatment","surf.area.cm2","volume.mls","volume","umol.sec","BLANK","blank.rate","umol.sec.corr","umol.cm2.hr","rate.type","individual.ID"
"249","2902_SC3e",167.065263121158,0.00993449471840544,29.2219817772156,"SC3e","MCAV","213",2,2902,29,"light","shallow",21.0652319550248,570,0.57,0.0056626619894911,"0",-0.00056499698116822,0.00622765897065932,1.06429268579811,"NP","SC3"
"250","2902_SC3eD",173.033571545329,-0.00702587852830921,29.1580004671169,"SC3e","MCAV","213",2,2902,29,"dark","shallow",21.0652319550248,570,0.57,-0.00400475076113625,"0",-0.000420596878260246,-0.003584153882876,-0.612523707590876,"R","SC3"
"251","2902_SF3e",147.835345252183,0.0206808745141674,29.4351078505501,"SF3e","OFRA","313",7,2902,29,"light","shallow",27.8965605053951,552,0.552,0.0114158427318204,"0",-0.00056499698116822,0.0119808397129886,1.54610540458626,"NP","SF3"
"252","2902_SF3eD",153.970775669022,-0.0107226089488145,29.3491209971158,"SF3e","OFRA","313",7,2902,29,"dark","shallow",27.8965605053951,552,0.552,-0.00591888013974561,"0",-0.000420596878260246,-0.00549828326148537,-0.709543376772891,"R","SF3"
"253","2902_SL2e",145.925599674338,0.013284060556853,29.2657317502011,"SL2e","DLAB","412",9,2902,29,"light","shallow",15.7862924632408,580,0.58,0.00770475512297475,"0",-0.00056499698116822,0.00826975210414297,1.88588344250167,"NP","SL2"
"254","2902_SL2eD",150.614288117031,-0.00680931774347832,29.1491081007134,"SL2e","DLAB","412",9,2902,29,"dark","shallow",15.7862924632408,580,0.58,-0.00394940429121743,"0",-0.000420596878260246,-0.00352880741295718,-0.804730225049808,"R","SL2"
"257","2903_MA1e",134.191257414076,0.0133409161040316,29.560738673388,"MA1e","PAST","121",6,2903,29,"light","deep",19.7428575391743,578,0.578,0.00771104950813024,"0",-0.000517207099305119,0.00822825660743536,1.50037671740229,"NP","MA1"
"258","2903_MA1eD",137.699865305276,-0.00614892294949687,29.7192629127327,"MA1e","PAST","121",6,2903,29,"dark","deep",19.7428575391743,578,0.578,-0.00355407746480919,"0",-0.000507161112190137,-0.00304691635261905,-0.555588209440493,"R","MA1"
"259","2903_MC1e",130.046110096538,0.00834779766490685,29.5404293000127,"MC1e","MCAV","221",10,2903,29,"light","deep",19.7426971493422,620,0.62,0.00517563455224225,"0",-0.000517207099305119,0.00569284165154737,1.03806636907528,"NP","MC1"
"260","2903_MC1eD",132.520213409496,-0.00376846498439026,29.6666095008601,"MC1e","MCAV","221",10,2903,29,"dark","deep",19.7426971493422,620,0.62,-0.00233644829032196,"0",-0.000507161112190137,-0.00182928717813182,-0.333563027962163,"R","MC1"
"261","2903_MF2e",162.469568867075,0.0104059010901686,29.5854081917473,"MF2e","OFRA","322",2,2903,29,"light","deep",16.2765396928566,566,0.566,0.00588974001703543,"0",-0.000517207099305119,0.00640694711634055,1.4170708304142,"NP","MF2"
"262","2903_MF2eD",166.311247552403,-0.0070145122415717,29.8061824361561,"MF2e","OFRA","322",2,2903,29,"dark","deep",16.2765396928566,566,0.566,-0.00397021392872958,"0",-0.000507161112190137,-0.00346305281653944,-0.765948437124721,"R","MF2"
"263","2903_ML3e",134.335697268356,0.0257268404757942,29.5283830741295,"ML3e","DLAB","423",8,2903,29,"light","deep",31.8327226068509,586,0.586,0.0150759285188154,"0",-0.000517207099305119,0.0155931356181205,1.76344602748974,"NP","ML3"
"264","2903_ML3eD",141.70293863364,-0.0126539502414723,29.6378759628222,"ML3e","DLAB","423",8,2903,29,"dark","deep",31.8327226068509,586,0.586,-0.00741521484150274,"0",-0.000507161112190137,-0.00690805372931261,-0.781239912547511,"R","ML3"
"265","2903_SA1e",149.72086692448,0.0082725965865748,29.6234830765452,"SA1e","PAST","111",1,2903,29,"light","shallow",27.0759228353286,578,0.578,0.00478156082704023,"0",-0.000517207099305119,0.00529876792634535,0.704521306655281,"NP","SA1"
"266","2903_SA1eD",160.808906936137,-0.010728556987274,29.8152073597478,"SA1e","PAST","111",1,2903,29,"dark","shallow",27.0759228353286,578,0.578,-0.0062011059386444,"0",-0.000507161112190137,-0.00569394482645426,-0.757063812742491,"R","SA1"
"267","2903_SC2e",142.802932487274,0.00867728144969872,29.6355141962044,"SC2e","MCAV","212",9,2903,29,"light","shallow",18.7738466679877,531,0.531,0.00460763644979002,"0",-0.000517207099305119,0.00512484354909514,0.982720116075182,"NP","SC2"
"268","2903_SC2eD",147.441006386402,-0.00498032434007121,29.809900850257,"SC2e","MCAV","212",9,2903,29,"dark","shallow",18.7738466679877,531,0.531,-0.00264455222457782,"0",-0.000507161112190137,-0.00213739111238768,-0.409857827256901,"R","SC2"
"269","2903_SF2e",122.404721220543,0.0143153531087106,29.5536605363539,"SF2e","OFRA","312",5,2903,29,"light","shallow",21.2055954055862,572,0.572,0.00818838197818245,"0",-0.000517207099305119,0.00870558907748757,1.47791750618327,"NP","SF2"
"270","2903_SF2eD",126.009109177908,-0.0072979082634668,29.746277882584,"SF2e","OFRA","312",5,2903,29,"dark","shallow",21.2055954055862,572,0.572,-0.00417440352670301,"0",-0.000507161112190137,-0.00366724241451287,-0.622574959096339,"R","SF2"
"271","2903_SL1e",138.56785143807,0.0174565339216946,29.6487027366961,"SL1e","DLAB","411",4,2903,29,"light","shallow",24.8930189760239,585,0.585,0.0102120723441914,"0",-0.000517207099305119,0.0107292794434965,1.55165615041671,"NP","SL1"
"272","2903_SL1eD",145.705182358831,-0.00954668751372557,29.8361585805516,"SL1e","DLAB","411",4,2903,29,"dark","shallow",24.8930189760239,585,0.585,-0.00558481219552946,"0",-0.000507161112190137,-0.00507765108333932,-0.734324105791579,"R","SL1"
"275","3201_MA2g",149.218854256791,0.00706717431167446,32.1786945917639,"MA2g","PAST","122",9,3201,32,"light","deep",14.6668790504624,578,0.578,0.00408482675214784,"0",-0.000266276818936709,0.00435110357108455,1.0679826841151,"NP","MA2"
"276","3201_MA2gD",151.234815539116,-0.0044298801685451,31.9066369153431,"MA2g","PAST","122",9,3201,32,"dark","deep",14.6668790504624,578,0.578,-0.00256047073741907,"0",9.4537916836583e-05,-0.00265500865425565,-0.651674505696494,"R","MA2"
"277","3201_MC1g",135.673315628087,0.00656454685555358,32.0614575154915,"MC1g","MCAV","221",6,3201,32,"light","deep",22.2375006327726,588,0.588,0.00385995355106551,"0",-0.000266276818936709,0.00412623037000221,0.667990057754792,"NP","MC1"
"278","3201_MC1gD",138.540209679879,-0.00446976248626227,31.7971959314831,"MC1g","MCAV","221",6,3201,32,"dark","deep",22.2375006327726,588,0.588,-0.00262822034192221,"0",9.4537916836583e-05,-0.0027227582587588,-0.440783786514481,"R","MC1"
"279","3201_MF3g",132.08682947298,0.0178344253963783,32.0599586777492,"MF3g","OFRA","323",10,3201,32,"light","deep",30.1259734567971,544,0.544,0.0097019274156298,"0",-0.000266276818936709,0.00996820423456651,1.19118259517496,"NP","MF3"
"280","3201_MF3gD",137.104896881938,-0.0114277141742183,31.665390754818,"MF3g","OFRA","323",10,3201,32,"dark","deep",30.1259734567971,544,0.544,-0.00621667651077476,"0",9.4537916836583e-05,-0.00631121442761134,-0.754178847431555,"R","MF3"
"281","3201_ML2g",142.261734120841,0.0103592930251633,32.0499306933852,"ML2g","DLAB","422",3,3201,32,"light","deep",12.6653218450485,568,0.568,0.00588407843829276,"0",-0.000266276818936709,0.00615035525722946,1.74818130931921,"NP","ML2"
"282","3201_ML2gD",144.862349879149,-0.0046796018872369,31.7926637443328,"ML2g","DLAB","422",3,3201,32,"dark","deep",12.6653218450485,568,0.568,-0.00265801387195056,"0",9.4537916836583e-05,-0.00275255178878714,-0.782387258757875,"R","ML2"
"283","3201_SA1g",140.780157649663,0.00843372006065035,32.0835648140168,"SA1g","PAST","111",4,3201,32,"light","shallow",21.6531445419179,563,0.563,0.00474818439414614,"0",-0.000266276818936709,0.00501446121308285,0.833692322708677,"NP","SA1"
"284","3201_SA1gD",145.305028693053,-0.00608413311681528,31.802299396269,"SA1g","PAST","111",4,3201,32,"dark","shallow",21.6531445419179,563,0.563,-0.003425366944767,"0",9.4537916836583e-05,-0.00351990486160359,-0.585210959878925,"R","SA1"
"285","3201_SC3g",123.948836703722,0.00545983047299015,31.9513344679542,"SC3g","MCAV","213",5,3201,32,"light","shallow",19.7025678095484,578,0.578,0.0031557820133883,"0",-0.000266276818936709,0.00342205883232501,0.625269351459851,"NP","SC3"
"286","3201_SC3gD",126.13918109039,-0.0037684857665226,31.6182129159266,"SC3g","MCAV","213",5,3201,32,"dark","shallow",19.7025678095484,578,0.578,-0.00217818477305006,"0",9.4537916836583e-05,-0.00227272268988664,-0.415265754326033,"R","SC3"
"287","3201_SF2g",159.099121568657,0.0205982996149338,32.0725810964995,"SF2g","OFRA","312",2,3201,32,"light","shallow",19.8493430594861,565,0.565,0.0116380392824376,"0",-0.000266276818936709,0.0119043161013743,2.15904062096738,"NP","SF2"
"288","3201_SF2gD",164.770549737539,-0.011708732964415,31.8415703680013,"SF2g","OFRA","312",2,3201,32,"dark","shallow",19.8493430594861,565,0.565,-0.00661543412489447,"0",9.4537916836583e-05,-0.00670997204173105,-1.21696215727843,"R","SF2"
"289","3201_SL3g",145.207678372628,0.0100830037976383,32.0951464335712,"SL3g","DLAB","413",1,3201,32,"light","shallow",14.2861765425055,589,0.589,0.00593888923680896,"0",-0.000266276818936709,0.00620516605574567,1.56365124945927,"NP","SL3"
"290","3201_SL3gD",149.694185027489,-0.0066408116787777,31.8759061193739,"SL3g","DLAB","413",1,3201,32,"dark","shallow",14.2861765425055,589,0.589,-0.00391143807880007,"0",9.4537916836583e-05,-0.00400597599563665,-1.00947328638868,"R","SL3"
"293","3202_MA1g",136.284456207616,0.00949299947845208,32.2662990071619,"MA1g","PAST","121",8,3202,32,"light","deep",16.9061773139375,570,0.57,0.00541100970271768,"0",-0.000312110929382772,0.00572312063210046,1.21868083440579,"NP","MA1"
"294","3202_MA1gD",146.094921491588,-0.00624866622328101,32.1445803112984,"MA1g","PAST","121",8,3202,32,"dark","deep",16.9061773139375,570,0.57,-0.00356173974727018,"0",-0.00027888506024907,-0.00328285468702111,-0.699050805739093,"R","MA1"
"295","3202_MC2g",139.467216840896,0.0062566959949868,32.3641194946669,"MC2g","MCAV","222",4,3202,32,"light","deep",18.8973574100642,586,0.586,0.00366642385306226,"0",-0.000312110929382772,0.00397853478244504,0.757922121384774,"NP","MC2"
"296","3202_MC2gD",147.592954814125,-0.00505166846073241,32.1180529388172,"MC2g","MCAV","222",4,3202,32,"dark","deep",18.8973574100642,586,0.586,-0.00296027771798919,"0",-0.00027888506024907,-0.00268139265774012,-0.510812880256132,"R","MC2"
"297","3202_MF2g",121.111868059427,0.00957757187966901,32.4054127171058,"MF2g","OFRA","322",10,3202,32,"light","deep",24.090946450587,562,0.562,0.00538259539637399,"0",-0.000312110929382772,0.00569470632575676,0.850981210504697,"NP","MF2"
"298","3202_MF2gD",132.005308308776,-0.00698851446467634,32.3254009180135,"MF2g","OFRA","322",10,3202,32,"dark","deep",24.090946450587,562,0.562,-0.0039275451291481,"0",-0.00027888506024907,-0.00364866006889903,-0.545232885514819,"R","MF2"
"299","3202_ML3g",131.355594611548,0.016512721786492,32.5173459614289,"ML3g","DLAB","423",7,3202,32,"light","deep",25.831805967064,566,0.566,0.00934620053115446,"0",-0.000312110929382772,0.00965831146053723,1.34601201721112,"NP","ML3"
"300","3202_ML3gD",149.733367467365,-0.0109953101090095,32.3877211717881,"ML3g","DLAB","423",7,3202,32,"dark","deep",25.831805967064,566,0.566,-0.00622334552169937,"0",-0.00027888506024907,-0.0059444604614503,-0.828438309288422,"R","ML3"
"301","3202_SA2g",144.566907244298,0.0067134273642807,32.3836419328079,"SA2g","PAST","112",1,3202,32,"light","shallow",16.9320724636724,580,0.58,0.00389378787128281,"0",-0.000312110929382772,0.00420589880066558,0.894234046947383,"NP","SA2"
"302","3202_SA2gD",152.354771069754,-0.00474054091708394,32.4344474094324,"SA2g","PAST","112",1,3202,32,"dark","shallow",16.9320724636724,580,0.58,-0.00274951373190869,"0",-0.00027888506024907,-0.00247062867165962,-0.525290878423606,"R","SA2"
"303","3202_SC1g",123.227296413795,0.00818606869336365,32.1794015855596,"SC1g","MCAV","211",5,3202,32,"light","shallow",18.5645778424955,590,0.59,0.00482978052908455,"0",-0.000312110929382772,0.00514189145846732,0.997103699719469,"NP","SC1"
"304","3202_SC1gD",128.930596162284,-0.00412500695108844,27.5918044252688,"SC1g","MCAV","211",5,3202,32,"dark","shallow",18.5645778424955,590,0.59,-0.00243375410114218,"0",-0.00027888506024907,-0.00215486904089311,-0.417867220737857,"R","SC1"
"305","3202_SF3g",133.34581151023,0.0110346120170723,32.3880204000671,"SF3g","OFRA","313",9,3202,32,"light","shallow",17.25278133639,590,0.59,0.00651042109007263,"0",-0.000312110929382772,0.00682253201945541,1.42360323191685,"NP","SF3"
"306","3202_SF3gD",147.240261155086,-0.00803426231459756,32.239662670778,"SF3g","OFRA","313",9,3202,32,"dark","shallow",17.25278133639,590,0.59,-0.00474021476561256,"0",-0.00027888506024907,-0.00446132970536349,-0.930910015385911,"R","SF3"
"307","3202_SL2g",154.745550189271,0.0116534521233466,32.3215668089237,"SL2g","DLAB","412",2,3202,32,"light","shallow",18.7477124723003,596,0.596,0.00694545746551458,"0",-0.000312110929382772,0.00725756839489736,1.39362315590413,"NP","SL2"
"308","3202_SL2gD",166.734383835243,-0.00720922422508902,32.3362293385548,"SL2g","DLAB","412",2,3202,32,"dark","shallow",18.7477124723003,596,0.596,-0.00429669763815306,"0",-0.00027888506024907,-0.00401781257790399,-0.771514140822516,"R","SL2"
"311","3203_MA3g",134.956400739936,0.00110857025203902,32.4821758695894,"MA3g","PAST","123",8,3203,32,"light","deep",22.9741584249824,562,0.562,0.00062301648164593,"0",-0.000138744901589552,0.000761761383235482,0.119366330157525,"NP","MA3"
"312","3203_MA3gD",141.231802742192,-0.00690180602328764,32.5690014930751,"MA3g","PAST","123",8,3203,32,"dark","deep",22.9741584249824,562,0.562,-0.00387881498508765,"0",0.000302288328689125,-0.00418110331377678,-0.655169675909812,"R","MA3"
"313","3203_MC3g",117.391268455529,0.00787915101811362,32.7151856166715,"MC3g","MCAV","223",5,3203,32,"light","deep",28.9114004491721,554,0.554,0.00436504966403495,"0",-0.000138744901589552,0.0045037945656245,0.560805086725313,"NP","MC3"
"314","3203_MC3gD",121.671201253732,-0.00588305171643074,33.0453353512451,"MC3g","MCAV","223",5,3203,32,"dark","deep",28.9114004491721,554,0.554,-0.00325921065090263,"0",0.000302288328689125,-0.00356149897959175,-0.443471991233046,"R","MC3"
"315","3203_MF1g",126.035840501555,0.00689851901761659,32.6624186708536,"MF1g","OFRA","321",3,3203,32,"light","deep",23.951124811319,565,0.565,0.00389766324495337,"0",-0.000138744901589552,0.00403640814654292,0.606696739381831,"NP","MF1"
"316","3203_MF1gD",136.495313475377,-0.0118343211433464,32.8919989411885,"MF1g","OFRA","321",3,3203,32,"dark","deep",23.951124811319,565,0.565,-0.00668639144599073,"0",0.000302288328689125,-0.00698867977467986,-1.05044115410219,"R","MF1"
"317","3203_ML1g",122.081278065939,0.00801075669417839,32.6328989955488,"ML1g","DLAB","421",10,3203,32,"light","deep",20.8674034345803,592,0.592,0.00474236796295361,"0",-0.000138744901589552,0.00488111286454316,0.842079196266271,"NP","ML1"
"318","3203_ML1gD",127.128119775521,-0.00571994380959072,32.7947943682189,"ML1g","DLAB","421",10,3203,32,"dark","deep",20.8674034345803,592,0.592,-0.00338620673527771,"0",0.000302288328689125,-0.00368849506396683,-0.636331313184662,"R","ML1"
"319","3203_SA3g",136.247930235158,-0.000625023458792199,32.6184944050676,"SA3g","PAST","113",9,3203,32,"light","shallow",24.0663849966717,576,0.576,-0.000360013512264307,"0",-0.000138744901589552,-0.000221268610674755,-0.0330987391142991,"NP","SA3"
"320","3203_SA3gD",142.221988400294,-0.00634917311617935,32.7380152096893,"SA3g","PAST","113",9,3203,32,"dark","shallow",24.0663849966717,576,0.576,-0.00365712371491931,"0",0.000302288328689125,-0.00395941204360843,-0.592273553296918,"R","SA3"
"321","3203_SC2g",139.521163815295,0.00154937125081588,32.8745966364232,"SC2g","MCAV","212",7,3203,32,"light","shallow",13.6999245890566,593,0.593,0.000918777151733818,"0",-0.000138744901589552,0.00105752205332337,0.277890536346835,"NP","SC2"
"322","3203_SC2gD",143.735499018067,-0.00407265895281917,33.1948632705788,"SC2g","MCAV","212",7,3203,32,"dark","shallow",13.6999245890566,593,0.593,-0.00241508675902177,"0",0.000302288328689125,-0.00271737508771089,-0.714058698072938,"R","SC2"
"323","3203_SF1g",123.275663137173,6.3032231020137e-05,32.7306722517143,"SF1g","OFRA","311",6,3203,32,"light","shallow",20.009891611653,582,0.582,3.66847584537197e-05,"0",-0.000138744901589552,0.000175429660043272,0.0315617289894758,"NP","SF1"
"324","3203_SF1gD",130.340862586737,-0.00779120318299876,33.0429224246376,"SF1g","OFRA","311",6,3203,32,"dark","shallow",20.009891611653,582,0.582,-0.00453448025250528,"0",0.000302288328689125,-0.00483676858119441,-0.870187966543484,"R","SF1"
"325","3203_SL1g",129.764800583403,-0.00270259252414041,32.7933245153428,"SL1g","DLAB","411",4,3203,32,"light","shallow",18.6995390522826,574,0.574,-0.0015512881088566,"0",-0.000138744901589552,-0.00141254320726704,-0.271940154885296,"NP","SL1"
"326","3203_SL1gD",138.246262444834,-0.00803129474281502,33.1786888066055,"SL1g","DLAB","411",4,3203,32,"dark","shallow",18.6995390522826,574,0.574,-0.00460996318237582,"0",0.000302288328689125,-0.00491225151106494,-0.945697398764232,"R","SL1"
"329","3401_MA3f",122.274127574059,-0.000660514513898124,34.2620941879633,"MA3f","PAST","123",1,3401,34,"light","deep",27.8261248876434,552,0.552,-0.000364604011671764,"0",-0.00144768246321369,0.00108307845154193,0.1401230836595,"NP","MA3"
"330","3401_MA3fD",131.797155311461,-0.00986916092649922,34.0859008117443,"MA3f","PAST","123",1,3401,34,"dark","deep",27.8261248876434,552,0.552,-0.00544777683142757,"0",-0.00116302478659091,-0.00428475204483666,-0.554339040153654,"R","MA3"
"331","3401_MC1f",157.429098078475,-0.00108759594549399,34.2669756077795,"MC1f","MCAV","221",8,3401,34,"light","deep",24.2227649491612,594,0.594,-0.000646031991623429,"0",-0.00144768246321369,0.000801650471590265,0.119141712508129,"NP","MC1"
"332","3401_MC1fD",166.050365688406,-0.0097092062162544,34.1523267969935,"MC1f","MCAV","221",8,3401,34,"dark","deep",24.2227649491612,594,0.594,-0.00576726849245511,"0",-0.00116302478659091,-0.0046042437058642,-0.684285108487794,"R","MC1"
"333","3401_MF3f",104.659580261369,-0.00717393277989111,34.2492998924769,"MF3f","OFRA","323",6,3401,34,"light","deep",26.3029789603844,566,0.566,-0.00406044595341837,"0",-0.00144768246321369,-0.00261276349020468,-0.35760012502399,"NP","MF3"
"334","3401_MF3fD",117.553913323396,-0.0132583377356269,34.0842087737743,"MF3f","OFRA","323",6,3401,34,"dark","deep",26.3029789603844,566,0.566,-0.00750421915836485,"0",-0.00116302478659091,-0.00634119437177394,-0.86789788231852,"R","MF3"
"335","3401_ML2f",118.42415791497,0.00490033480012245,34.3441836394818,"ML2f","DLAB","322",3,3401,34,"light","deep",23.3938388503813,568,0.568,0.00278339016646955,"0",-0.00144768246321369,0.00423107262968324,0.651105684888969,"NP","ML2"
"336","3401_ML2fD",125.45399618333,-0.00825441712248598,34.2353869328892,"ML2f","DLAB","322",3,3401,34,"dark","deep",23.3938388503813,568,0.568,-0.00468850892557204,"0",-0.00116302478659091,-0.00352548413898113,-0.542525020433968,"R","ML2"
"337","3401_SA3f",99.5366956937588,-0.00453057143318007,34.2115704901453,"SA3f","PAST","113",5,3401,34,"light","shallow",28.5942077079034,554,0.554,-0.00250993657398176,"0",-0.00144768246321369,-0.00106225411076807,-0.133737393175194,"NP","SA3"
"338","3401_SA3fD",108.176662599118,-0.00845347186467252,34.0374497131555,"SA3f","PAST","113",5,3401,34,"dark","shallow",28.5942077079034,554,0.554,-0.00468322341302857,"0",-0.00116302478659091,-0.00352019862643766,-0.443191683596565,"R","SA3"
"339","3401_SC1f",134.107064389375,0.00364248660099836,34.3388361769585,"SC1f","MCAV","211",2,3401,34,"light","shallow",28.5717483759406,562,0.562,0.00204707746976108,"0",-0.00144768246321369,0.00349475993297477,0.440334822817612,"NP","SC1"
"340","3401_SC1fD",142.415764328704,-0.0104243509867981,34.25277808939,"SC1f","MCAV","211",2,3401,34,"dark","shallow",28.5717483759406,562,0.562,-0.00585848525458052,"0",-0.00116302478659091,-0.00469546046798961,-0.591621396854967,"R","SC1"
"341","3401_SF1f",148.817266287071,-0.00877030581914259,34.3749552939661,"SF1f","OFRA","311",9,3401,34,"light","shallow",22.7819834864088,566,0.566,-0.00496399309363471,"0",-0.00144768246321369,-0.00351631063042101,-0.555646011993098,"NP","SF1"
"342","3401_SF1fD",161.549073181028,-0.0124750736765834,34.2164201206327,"SF1f","OFRA","311",9,3401,34,"dark","shallow",22.7819834864088,566,0.566,-0.00706089170094619,"0",-0.00116302478659091,-0.00589786691435528,-0.931978591958235,"R","SF1"
"343","3401_SL3f",133.046842622424,-0.00191063378143699,34.4747135458454,"SL3f","DLAB","413",10,3401,34,"light","shallow",16.9415204025842,578,0.578,-0.00110434632567058,"0",-0.00144768246321369,0.000343336137543115,0.0729574480792572,"NP","SL3"
"344","3401_SL3fD",141.001659023846,-0.00804760961342352,34.4655864133593,"SL3f","DLAB","413",10,3401,34,"dark","shallow",16.9415204025842,578,0.578,-0.00465151835655879,"0",-0.00116302478659091,-0.00348849356996788,-0.741289834291893,"R","SL3"
"347","3402_MA2f",135.857044582047,-0.00189724343873284,34.3620716861635,"MA2f","PAST","122",10,3402,34,"light","deep",17.7598352241671,575,0.575,-0.00109091497727138,"0",-0.0010023558918729,-8.85590853984784e-05,-0.0179513325101513,"NP","MA2"
"348","3402_MA2fD",142.004873888892,-0.00579913911595574,34.2340902839857,"MA2f","PAST","122",10,3402,34,"dark","deep",17.7598352241671,575,0.575,-0.00333450499167455,"0",-0.000899923725272989,-0.00243458126640156,-0.493500781309003,"R","MA2"
"349","3402_MC3f",138.957550201374,0.00306034919797709,34.2216482283694,"MC3f","MCAV","223",2,3402,34,"light","deep",20.8321502090542,572,0.572,0.0017505197412429,"0",-0.0010023558918729,0.0027528756331158,0.475723925747693,"NP","MC3"
"350","3402_MC3fD",145.270888515186,-0.00855325996184382,34.1235153657179,"MC3f","MCAV","223",2,3402,34,"dark","deep",20.8321502090542,572,0.572,-0.00489246469817467,"0",-0.000899923725272989,-0.00399254097290168,-0.689950262368937,"R","MC3"
"351","3402_MF1f",152.320907409376,-0.00537623691828375,34.361075479811,"MF1f","OFRA","321",7,3402,34,"light","deep",22.4202614327085,566,0.566,-0.0030429500957486,"0",-0.0010023558918729,-0.0020405942038757,-0.327656265561443,"NP","MF1"
"352","3402_MF1fD",163.260999889399,-0.0130943811841196,34.1843285737667,"MF1f","OFRA","321",7,3402,34,"dark","deep",22.4202614327085,566,0.566,-0.00741141975021171,"0",-0.000899923725272989,-0.00651149602493872,-1.04554470785881,"R","MF1"
"353","3402_ML1f",120.919058744045,0.00473734500308062,34.2000257060409,"ML1f","DLAB","421",4,3402,34,"light","deep",17.1739847106787,590,0.59,0.00279503355181757,"0",-0.0010023558918729,0.00379738944369047,0.796006414794662,"NP","ML1"
"354","3402_ML1fD",127.136869176273,-0.00855748610641075,34.0524044002602,"ML1f","DLAB","421",4,3402,34,"dark","deep",17.1739847106787,590,0.59,-0.00504891680278234,"0",-0.000899923725272989,-0.00414899307750935,-0.869709349965026,"R","ML1"
"355","3402_SA2f",117.774363177676,-0.00246908005618202,34.2560484912207,"SA2f","PAST","112",3,3402,34,"light","shallow",26.3256892847993,571,0.571,-0.00140984471207994,"0",-0.0010023558918729,-0.000407488820207031,-0.0557235078206423,"NP","SA2"
"356","3402_SA2fD",125.10223613257,-0.00783192586564131,34.1266664686728,"SA2f","PAST","112",3,3402,34,"dark","shallow",26.3256892847993,571,0.571,-0.00447202966928119,"0",-0.000899923725272989,-0.0035721059440082,-0.488480330346176,"R","SA2"
"357","3402_SC3f",105.214360029136,0.00174436870079271,34.1074356701279,"SC3f","MCAV","213",5,3402,34,"light","shallow",18.6988352578547,589,0.589,0.0010274331647669,"0",-0.0010023558918729,0.00202978905663981,0.390785869982668,"NP","SC3"
"358","3402_SC3fD",109.095722150178,-0.00493795402680261,33.9332207105192,"SC3f","MCAV","213",5,3402,34,"dark","shallow",18.6988352578547,589,0.589,-0.00290845492178674,"0",-0.000899923725272989,-0.00200853119651375,-0.386693192797244,"R","SC3"
"359","3402_SF3f",108.104641733367,-0.0050676938841105,34.2007909365558,"SF3f","OFRA","313",6,3402,34,"light","shallow",25.122824253625,581,0.581,-0.0029443301466682,"0",-0.0010023558918729,-0.00194197425479529,-0.278277125480998,"NP","SF3"
"360","3402_SF3fD",116.782671359847,-0.0107327017895797,33.9982547151157,"SF3f","OFRA","313",6,3402,34,"dark","shallow",25.122824253625,581,0.581,-0.00623569973974579,"0",-0.000899923725272989,-0.0053357760144728,-0.764595312142522,"R","SF3"
"361","3402_SL1f",145.147869801532,-0.00970866943433271,34.3272968599612,"SL1f","DLAB","411",9,3402,34,"light","shallow",24.9522145227068,578,0.578,-0.00561161093304431,"0",-0.0010023558918729,-0.0046092550411714,-0.665003826939565,"NP","SL1"
"362","3402_SL1fD",159.195076978535,-0.0148603647332603,34.1330310946285,"SL1f","DLAB","411",9,3402,34,"dark","shallow",24.9522145227068,578,0.578,-0.00858929081582446,"0",-0.000899923725272989,-0.00768936709055147,-1.10938936905959,"R","SL1"
"365","3403_MA1f",152.366977607467,0.00301410067814041,34.4057611205067,"MA1f","PAST","121",7,3403,34,"light","deep",23.9016840192859,545,0.545,0.00164268486958652,"0",-0.00109919880366199,0.00274188367324852,0.412974299874858,"NP","MA1"
"366","3403_MA1fD",164.20119511642,-0.0122323723547949,34.2177820014313,"MA1f","PAST","121",7,3403,34,"dark","deep",23.9016840192859,545,0.545,-0.00666664293336322,"0",-0.00117875638537798,-0.00548788654798523,-0.826569021530271,"R","MA1"
"367","3403_MC2f",155.715939181125,0.00385964375116779,34.3865255261302,"MC2f","MCAV","222",8,3403,34,"light","deep",21.4088650271471,582,0.582,0.00224631266317965,"0",-0.00109919880366199,0.00334551146684165,0.562563277658949,"NP","MC2"
"368","3403_MC2fD",164.292679656036,-0.0104409817883946,34.3456686482681,"MC2f","MCAV","222",8,3403,34,"dark","deep",21.4088650271471,582,0.582,-0.00607665140084563,"0",-0.00117875638537798,-0.00489789501546765,-0.823603775040157,"R","MC2"
"369","3403_MF2f",149.277640404366,-0.00594808221865285,34.5319423796521,"MF2f","OFRA","322",9,3403,34,"light","deep",18.5822727063874,595,0.595,-0.00353910892009845,"0",-0.00109919880366199,-0.00243991011643645,-0.472691180350182,"NP","MF2"
"370","3403_MF2fD",159.358717561319,-0.0111370448518767,34.5239009343952,"MF2f","OFRA","322",9,3403,34,"dark","deep",18.5822727063874,595,0.595,-0.00662654168686665,"0",-0.00117875638537798,-0.00544778530148867,-1.05541595450904,"R","MF2"
"371","3403_ML3f",122.479325465986,0.00218627403711087,34.0892056018455,"ML3f","DLAB","423",1,3403,34,"light","deep",26.6908967282617,531,0.531,0.00116091151370587,"0",-0.00109919880366199,0.00226011031736787,0.304837908795663,"NP","ML3"
