"","K","lwr_CI","upr_CI",".fitted","genotype","treatment","rate.type","species","group","term","estimate","std.error","statistic","p.value","fragment.ID2"
"8280",297.3708,0.9178775,0.9992078,0.956843,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8281",297.441,0.9191262,1.000975,0.9582398,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8282",297.441,0.9191262,1.000975,0.9582398,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8283",297.441,0.9191262,1.000975,0.9582398,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8284",297.441,0.9191262,1.000975,0.9582398,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8285",297.5112,0.9203615,1.002733,0.9596278,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8286",297.5112,0.9203615,1.002733,0.9596278,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8287",297.5112,0.9203615,1.002733,0.9596278,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8288",297.5112,0.9203615,1.002733,0.9596278,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8289",297.5814,0.9215831,1.00448,0.9610067,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8290",297.5814,0.9215831,1.00448,0.9610067,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8291",297.5814,0.9215831,1.00448,0.9610067,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8292",297.5814,0.9215831,1.00448,0.9610067,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8293",297.6515,0.9227906,1.006502,0.9623764,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8294",297.6515,0.9227906,1.006502,0.9623764,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8295",297.6515,0.9227906,1.006502,0.9623764,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8296",297.6515,0.9227906,1.006502,0.9623764,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8297",297.7217,0.9239838,1.008538,0.9637364,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8298",297.7217,0.9239838,1.008538,0.9637364,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8299",297.7217,0.9239838,1.008538,0.9637364,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8300",297.7217,0.9239838,1.008538,0.9637364,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8301",297.7919,0.9251622,1.010557,0.9650866,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8302",297.7919,0.9251622,1.010557,0.9650866,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8303",297.7919,0.9251622,1.010557,0.9650866,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8304",297.7919,0.9251622,1.010557,0.9650866,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8305",297.862,0.9263255,1.01256,0.9664266,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8306",297.862,0.9263255,1.01256,0.9664266,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8307",297.862,0.9263255,1.01256,0.9664266,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8308",297.862,0.9263255,1.01256,0.9664266,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8309",297.9322,0.9274734,1.014546,0.967756,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8310",297.9322,0.9274734,1.014546,0.967756,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8311",297.9322,0.9274734,1.014546,0.967756,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8312",297.9322,0.9274734,1.014546,0.967756,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8313",298.0024,0.9286054,1.016515,0.9690746,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8314",298.0024,0.9286054,1.016515,0.9690746,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8315",298.0024,0.9286054,1.016515,0.9690746,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8316",298.0024,0.9286054,1.016515,0.9690746,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8317",298.0725,0.9297212,1.018466,0.970382,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8318",298.0725,0.9297212,1.018466,0.970382,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8319",298.0725,0.9297212,1.018466,0.970382,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8320",298.0725,0.9297212,1.018466,0.970382,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8321",298.1427,0.9308203,1.020398,0.9716779,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8322",298.1427,0.9308203,1.020398,0.9716779,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8323",298.1427,0.9308203,1.020398,0.9716779,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8324",298.1427,0.9308203,1.020398,0.9716779,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8325",298.2129,0.9319024,1.022311,0.9729618,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8326",298.2129,0.9319024,1.022311,0.9729618,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8327",298.2129,0.9319024,1.022311,0.9729618,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8328",298.2129,0.9319024,1.022311,0.9729618,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8329",298.2831,0.9329669,1.024205,0.9742335,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8330",298.2831,0.9329669,1.024205,0.9742335,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8331",298.2831,0.9329669,1.024205,0.9742335,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8332",298.2831,0.9329669,1.024205,0.9742335,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8333",298.3532,0.9340136,1.026078,0.9754925,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8334",298.3532,0.9340136,1.026078,0.9754925,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8335",298.3532,0.9340136,1.026078,0.9754925,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8336",298.3532,0.9340136,1.026078,0.9754925,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8337",298.4234,0.935042,1.027931,0.9767384,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8338",298.4234,0.935042,1.027931,0.9767384,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8339",298.4234,0.935042,1.027931,0.9767384,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8340",298.4234,0.935042,1.027931,0.9767384,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8341",298.4936,0.9360516,1.029762,0.9779709,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8342",298.4936,0.9360516,1.029762,0.9779709,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8343",298.4936,0.9360516,1.029762,0.9779709,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8344",298.4936,0.9360516,1.029762,0.9779709,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8345",298.5637,0.9370419,1.031572,0.9791894,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8346",298.5637,0.9370419,1.031572,0.9791894,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8347",298.5637,0.9370419,1.031572,0.9791894,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8348",298.5637,0.9370419,1.031572,0.9791894,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8349",298.6339,0.9368676,1.033359,0.9803937,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8350",298.6339,0.9368676,1.033359,0.9803937,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8351",298.6339,0.9368676,1.033359,0.9803937,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8352",298.6339,0.9368676,1.033359,0.9803937,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8353",298.7041,0.9366665,1.035123,0.9815831,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8354",298.7041,0.9366665,1.035123,0.9815831,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8355",298.7041,0.9366665,1.035123,0.9815831,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8356",298.7041,0.9366665,1.035123,0.9815831,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8357",298.7743,0.9364414,1.036862,0.9827572,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8358",298.7743,0.9364414,1.036862,0.9827572,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8359",298.7743,0.9364414,1.036862,0.9827572,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8360",298.7743,0.9364414,1.036862,0.9827572,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8361",298.8444,0.9360806,1.038578,0.9839156,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8362",298.8444,0.9360806,1.038578,0.9839156,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8363",298.8444,0.9360806,1.038578,0.9839156,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8364",298.8444,0.9360806,1.038578,0.9839156,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8365",298.9146,0.9354529,1.040267,0.9850578,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8366",298.9146,0.9354529,1.040267,0.9850578,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8367",298.9146,0.9354529,1.040267,0.9850578,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8368",298.9146,0.9354529,1.040267,0.9850578,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8369",298.9848,0.9348027,1.041931,0.9861832,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8370",298.9848,0.9348027,1.041931,0.9861832,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8371",298.9848,0.9348027,1.041931,0.9861832,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8372",298.9848,0.9348027,1.041931,0.9861832,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8373",299.0549,0.9341296,1.043568,0.9872913,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8374",299.0549,0.9341296,1.043568,0.9872913,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8375",299.0549,0.9341296,1.043568,0.9872913,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8376",299.0549,0.9341296,1.043568,0.9872913,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8377",299.1251,0.9334329,1.045177,0.9883815,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8378",299.1251,0.9334329,1.045177,0.9883815,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8379",299.1251,0.9334329,1.045177,0.9883815,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8380",299.1251,0.9334329,1.045177,0.9883815,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8381",299.1953,0.9327124,1.046758,0.9894534,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8382",299.1953,0.9327124,1.046758,0.9894534,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8383",299.1953,0.9327124,1.046758,0.9894534,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8384",299.1953,0.9327124,1.046758,0.9894534,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8385",299.2655,0.9319674,1.048309,0.9905063,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8386",299.2655,0.9319674,1.048309,0.9905063,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8387",299.2655,0.9319674,1.048309,0.9905063,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8388",299.2655,0.9319674,1.048309,0.9905063,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8389",299.3356,0.9311974,1.049831,0.9915396,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8390",299.3356,0.9311974,1.049831,0.9915396,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8391",299.3356,0.9311974,1.049831,0.9915396,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8392",299.3356,0.9311974,1.049831,0.9915396,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8393",299.4058,0.9304021,1.051321,0.9925527,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8394",299.4058,0.9304021,1.051321,0.9925527,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8395",299.4058,0.9304021,1.051321,0.9925527,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8396",299.4058,0.9304021,1.051321,0.9925527,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8397",299.476,0.9295808,1.052779,0.993545,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8398",299.476,0.9295808,1.052779,0.993545,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8399",299.476,0.9295808,1.052779,0.993545,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8400",299.476,0.9295808,1.052779,0.993545,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8401",299.5461,0.928733,1.054205,0.9945157,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8402",299.5461,0.928733,1.054205,0.9945157,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8403",299.5461,0.928733,1.054205,0.9945157,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8404",299.5461,0.928733,1.054205,0.9945157,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8405",299.6163,0.9278581,1.055597,0.9954643,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8406",299.6163,0.9278581,1.055597,0.9954643,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8407",299.6163,0.9278581,1.055597,0.9954643,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8408",299.6163,0.9278581,1.055597,0.9954643,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8409",299.6865,0.9269557,1.056954,0.99639,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8410",299.6865,0.9269557,1.056954,0.99639,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8411",299.6865,0.9269557,1.056954,0.99639,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8412",299.6865,0.9269557,1.056954,0.99639,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8413",299.7567,0.9260252,1.058276,0.9972921,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8414",299.7567,0.9260252,1.058276,0.9972921,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8415",299.7567,0.9260252,1.058276,0.9972921,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8416",299.7567,0.9260252,1.058276,0.9972921,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8417",299.8268,0.9250659,1.05956,0.9981699,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8418",299.8268,0.9250659,1.05956,0.9981699,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8419",299.8268,0.9250659,1.05956,0.9981699,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8420",299.8268,0.9250659,1.05956,0.9981699,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8421",299.897,0.9240774,1.060807,0.9990225,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8422",299.897,0.9240774,1.060807,0.9990225,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8423",299.897,0.9240774,1.060807,0.9990225,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8424",299.897,0.9240774,1.060807,0.9990225,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8425",299.9672,0.923059,1.062015,0.9998493,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8426",299.9672,0.923059,1.062015,0.9998493,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8427",299.9672,0.923059,1.062015,0.9998493,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8428",299.9672,0.923059,1.062015,0.9998493,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8429",300.0373,0.9220102,1.063183,1.000649,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8430",300.0373,0.9220102,1.063183,1.000649,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8431",300.0373,0.9220102,1.063183,1.000649,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8432",300.0373,0.9220102,1.063183,1.000649,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8433",300.1075,0.9209302,1.06431,1.001422,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8434",300.1075,0.9209302,1.06431,1.001422,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8435",300.1075,0.9209302,1.06431,1.001422,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8436",300.1075,0.9209302,1.06431,1.001422,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8437",300.1777,0.9198186,1.065395,1.002166,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8438",300.1777,0.9198186,1.065395,1.002166,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8439",300.1777,0.9198186,1.065395,1.002166,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8440",300.1777,0.9198186,1.065395,1.002166,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8441",300.2479,0.9186747,1.066436,1.002881,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8442",300.2479,0.9186747,1.066436,1.002881,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8443",300.2479,0.9186747,1.066436,1.002881,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8444",300.2479,0.9186747,1.066436,1.002881,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8445",300.318,0.9174977,1.067432,1.003565,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8446",300.318,0.9174977,1.067432,1.003565,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8447",300.318,0.9174977,1.067432,1.003565,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8448",300.318,0.9174977,1.067432,1.003565,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8449",300.3882,0.9162872,1.068382,1.004219,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
"8450",300.3882,0.9162872,1.068382,1.004219,"MA1","deep","GP","PAST","deep GP PAST","E",0.2254812,0.07922772,2.845989,0.04658438,"MA"
"8451",300.3882,0.9162872,1.068382,1.004219,"MA1","deep","GP","PAST","deep GP PAST","Eh",5.097869,0.930186,5.480483,0.005396895,"MA"
"8452",300.3882,0.9162872,1.068382,1.004219,"MA1","deep","GP","PAST","deep GP PAST","Th",307.9032,0.4916104,626.3154,3.899163e-11,"MA"
"8453",300.4584,0.9150424,1.069285,1.00484,"MA1","deep","GP","PAST","deep GP PAST","lnc",1.144292,0.05039234,22.70765,2.227758e-05,"MA"
